iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
337,345088,27.26062,192.2,1.0,0.89,1.533328,0.095373,16.718994,0.000539,1795,0.1409,-0.01,0.01031,-0.00181,0.00505,-0.02076,0.18225
338,346112,16.85513,205.4,0.6,0.87,1.53021,0.127113,23.600063,0.001143,1671,0.13268,-0.01,0.00756,0.00011,0.00535,-0.04263,0.1101
339,347136,35.94765,162.42857,1.0,0.88,1.550212,-0.000322,7.894417,0.000301,1648,0.1324,-0.01,0.00863,-0.00048,0.00516,-0.01972,0.30587
340,348160,34.43246,210.8,0.8,0.88,1.51353,-0.000841,5.176041,0.000664,1681,0.13326,-0.01,0.00838,-0.00035,0.00522,0.00055,0.1845
341,349184,40.0279,184.83333,1.0,0.89,1.500427,-0.002723,7.354269,0.001277,1674,0.13731,-0.01,0.01064,-0.00086,0.00492,-0.00168,0.26529
342,350208,33.47828,177.14286,1.0,0.91,1.497093,0.01853,14.270591,0.002131,1645,0.12767,-0.01,0.01117,7e-05,0.00485,-0.0334,0.2847
343,351232,22.5713,139.83333,0.66667,0.89,1.46092,-0.00044,28.008643,0.000285,1630,0.12451,-0.01,0.01034,-0.00055,0.00511,-0.03457,0.17895
344,352256,38.74835,132.22222,0.88889,0.9,1.4904,-0.000284,24.95479,0.000458,1596,0.12323,-0.01,0.01151,0.00054,0.00539,-0.0762,0.39582
345,353280,31.10879,137.57143,1.0,0.92,1.486291,0.026695,13.542117,0.00025,1763,0.12216,-0.01,0.01211,-0.00051,0.00499,-0.00355,0.29776
346,354304,22.92089,132.55556,0.66667,0.89,1.507782,-0.001041,22.91137,0.000546,1634,0.12804,-0.01,0.01027,-0.0003,0.00502,-0.06396,0.25894
347,355328,35.09612,163.25,1.0,0.89,1.439662,0.015835,16.990109,0.000754,1761,0.12866,-0.01,0.01012,-0.00044,0.00503,-0.02163,0.18828
348,356352,31.28062,160.33333,1.0,0.89,1.470744,0.052854,17.201439,0.000736,1616,0.1244,-0.01,0.00878,-0.0001,0.00509,-0.04014,0.21834
349,357376,27.97209,148.42857,0.85714,0.89,1.465277,-0.000241,15.228469,0.000647,1624,0.12177,-0.01,0.01117,-0.00047,0.00534,-0.02244,0.26348
350,358400,43.28859,137.5,1.0,0.9,1.440205,7.1e-05,11.592065,0.000511,1635,0.11745,-0.01,0.01279,-0.00072,0.00487,-9e-05,0.36174
351,359424,41.48681,128.5,1.0,0.9,1.499385,-0.011037,16.243422,0.001022,1635,0.11903,-0.01,0.01312,-0.00049,0.00527,-0.0441,0.35489
352,360448,25.25267,132.57143,1.0,0.9,1.485706,0.068388,12.563108,0.000929,1734,0.11789,-0.01,0.01042,0.00025,0.00481,-0.00306,0.25178
353,361472,32.35329,150.85714,0.85714,0.91,1.512703,5.5e-05,14.168362,0.000707,1677,0.12414,-0.01,0.01059,-0.00088,0.00495,-0.03385,0.27611
354,362496,22.13976,165.71429,1.0,0.91,1.478115,-0.028325,25.312013,0.000344,1801,0.13091,-0.01,0.01134,-0.00094,0.00467,-0.0624,0.24523
355,363520,39.83168,166.8,1.0,0.92,1.496387,-0.001243,13.847696,0.000479,1711,0.12583,-0.01,0.01101,-0.00031,0.00525,-0.0281,0.22899
356,364544,13.76979,162.42857,0.85714,0.91,1.568166,-0.000334,13.805578,0.000332,1772,0.1269,-0.01,0.00851,0.00077,0.00565,-0.05297,0.17194
357,365568,24.54273,164.875,0.875,0.91,1.565105,0.344688,42.588058,0.000657,1733,0.13204,-0.01,0.01158,-0.00072,0.0046,-0.021,0.26235
358,366592,24.59522,160.0,1.0,0.92,1.567892,0.000447,21.213492,0.000756,1716,0.13168,-0.01,0.01088,1e-05,0.00476,-0.06085,0.15851
359,367616,24.70262,180.75,1.0,0.92,1.575248,0.027133,2.79314,0.001378,1663,0.13723,-0.01,0.00636,-0.00016,0.00477,-0.00232,0.14268
360,368640,37.96801,206.25,1.0,0.93,1.628173,0.153124,20.906419,0.001143,1803,0.14619,-0.01,0.00718,-0.0005,0.00417,-0.01865,0.18163
361,369664,30.93053,247.0,1.0,0.94,1.620498,0.049976,13.127344,0.00065,1715,0.13279,-0.01,0.00739,2e-05,0.00522,-0.01153,0.18933
362,370688,25.53491,206.0,0.83333,0.94,1.5594,-0.000337,26.015804,0.000431,1666,0.13143,-0.01,0.00818,-0.00082,0.00567,-0.08057,0.22847
363,371712,29.57716,177.33333,1.0,0.95,1.602493,0.010434,15.624232,0.000355,1744,0.13293,-0.01,0.00806,0.0001,0.00544,-0.07785,0.12451
364,372736,24.41701,218.625,0.875,0.94,1.539283,0.045264,13.402953,0.002074,1673,0.12891,-0.01,0.00939,0.00024,0.00527,-0.00123,0.29832
365,373760,11.65499,164.33333,0.66667,0.93,1.556209,-0.000104,22.48892,0.000156,1727,0.13074,-0.01,0.00857,-0.00059,0.00513,-0.05549,0.13079
366,374784,23.01168,180.33333,0.83333,0.92,1.520005,-0.000168,20.653467,8.3e-05,1837,0.13633,-0.01,0.01046,-0.00363,0.00549,-0.03308,0.20537
367,375808,32.92123,167.5,1.0,0.92,1.581255,0.106543,30.34417,0.000258,1683,0.1343,-0.01,0.0071,-0.00117,0.00532,-0.03954,0.1441
368,376832,8.23241,184.42857,0.71429,0.9,1.606943,0.001227,22.449606,0.000938,1728,0.1363,-0.01,0.00818,-0.00032,0.00477,-0.05349,0.15847
369,377856,47.43596,172.5,1.0,0.9,1.578139,-0.000484,14.598294,0.000232,1744,0.13293,-0.01,0.00846,0.00021,0.00562,-0.01093,0.21173
370,378880,22.46305,192.4,0.8,0.9,1.529924,-0.03041,9.100526,0.000535,1698,0.13055,-0.01,0.00802,-0.00087,0.00521,-0.02687,0.13626
371,379904,18.788,206.0,0.83333,0.89,1.547227,0.019967,20.153305,0.000627,1939,0.14367,-0.01,0.01079,-0.00224,0.00487,-0.05,0.19646
372,380928,30.94435,184.0,1.0,0.89,1.539028,-0.00084,15.274735,0.000374,1912,0.14596,-0.01,0.00948,-0.00112,0.00455,-0.04895,0.15045
373,381952,17.67734,221.83333,0.83333,0.88,1.648662,-0.00107,8.034313,0.000642,1693,0.13674,-0.01,0.00676,1e-05,0.00516,-0.02515,0.16817
374,382976,23.42406,187.4,1.0,0.88,1.564861,-0.020428,17.477101,0.000612,2056,0.15448,-0.01,0.00706,-0.00094,0.00435,-0.02852,0.20639
375,384000,24.04147,200.75,0.75,0.88,1.559499,-0.000755,17.799571,0.000888,1961,0.15012,-0.01,0.00567,-0.00044,0.00516,-0.05086,0.16009
376,385024,5.46815,266.4,0.4,0.86,1.601806,0.003125,17.122807,0.000484,2029,0.14326,-0.01,0.00741,-0.00127,0.00492,-0.05246,0.08452
377,386048,23.96977,187.0,0.83333,0.85,1.572465,-0.000572,14.202417,0.000237,1710,0.13708,-0.01,0.00805,-0.00104,0.00485,-0.02249,0.19961
378,387072,14.83627,175.71429,0.71429,0.83,1.543648,0.000323,22.43197,0.0003,1841,0.14698,-0.01,0.00806,-0.00044,0.00473,-0.0572,0.18298
379,388096,16.0574,166.25,0.75,0.82,1.473989,-0.071595,14.470096,0.000608,1868,0.14933,-0.01,0.00887,-0.00087,0.00488,-0.00515,0.10611
380,389120,30.42032,210.2,1.0,0.82,1.597004,-0.102033,9.409704,0.002176,1646,0.13793,-0.01,0.00718,9e-05,0.00486,-0.01966,0.16988
381,390144,25.66206,168.0,1.0,0.83,1.564255,1.1e-05,9.442545,0.000468,1815,0.14345,-0.01,0.00874,-0.00077,0.00527,-0.01831,0.2358
382,391168,29.26042,202.33333,0.83333,0.82,1.516912,-0.000185,25.988718,0.000301,1727,0.14054,-0.01,0.00835,-0.00107,0.00543,-0.06598,0.24324
383,392192,-5.45874,162.66667,0.33333,0.81,1.580062,0.047139,13.912607,0.00121,1672,0.14333,-0.01,0.00624,-0.00041,0.005,-0.03994,0.03398
384,393216,23.14498,209.83333,0.83333,0.82,1.620169,-0.001141,12.576734,0.000762,1635,0.13839,-0.01,0.00673,-0.00089,0.00537,-0.04463,0.20056
385,394240,30.84535,200.5,1.0,0.83,1.509851,-0.000133,16.041831,0.000316,1769,0.15129,-0.01,0.00872,-0.00183,0.00477,-0.02494,0.24616
386,395264,32.94619,240.0,1.0,0.83,1.528375,0.059759,6.990836,0.000792,1718,0.14263,-0.01,0.00539,-0.00109,0.00548,0.00123,0.07399
387,396288,27.87425,226.33333,0.66667,0.82,1.646345,-0.070255,18.476871,0.000928,1690,0.13222,-0.01,0.00753,-0.00012,0.00583,-0.03021,0.21445
388,397312,29.15146,175.25,0.875,0.82,1.54252,-0.000118,23.206172,0.00078,1612,0.12753,-0.01,0.01003,0.00037,0.00514,-0.02129,0.28382
389,398336,34.39838,156.0,1.0,0.83,1.489096,-0.000513,24.374966,0.000251,1669,0.13262,-0.01,0.01141,-0.00096,0.00535,-0.07823,0.2078
390,399360,15.22359,168.83333,0.83333,0.83,1.519273,0.020194,20.843704,0.000783,1766,0.14557,-0.01,0.0073,-0.00033,0.00509,-0.02624,0.17361
391,400384,28.16146,215.6,0.8,0.82,1.586373,-0.000391,8.265211,0.000882,1675,0.14064,-0.01,0.00735,-0.00083,0.00501,-0.01761,0.17675
392,401408,34.77159,189.5,1.0,0.83,1.527137,0.038776,10.750544,0.000901,1729,0.14224,-0.01,0.0112,-0.00087,0.00475,-0.02114,0.25564
393,402432,22.47401,173.5,0.75,0.83,1.542302,0.078999,30.864912,0.000621,1676,0.138,-0.01,0.008,-0.0004,0.00594,-0.03297,0.12375
394,403456,43.50909,172.4,1.0,0.84,1.574998,0.049252,7.782712,0.002223,1693,0.14905,-0.01,0.00824,-0.00176,0.00491,-0.02918,0.2679
395,404480,25.18546,245.0,1.0,0.86,1.539067,-0.025958,14.10814,0.000795,1799,0.14931,-0.01,0.00754,-0.00171,0.00472,-0.02502,0.18264
396,405504,21.99024,250.66667,0.66667,0.86,1.569681,-0.085474,10.48829,0.00246,1873,0.15017,-0.01,0.00696,-0.00151,0.00511,-0.01486,0.08651
397,406528,24.51781,253.0,0.83333,0.87,1.611674,-0.002311,3.605861,0.000901,1699,0.13979,-0.01,0.00758,-0.00106,0.00524,0.00022,0.19253
398,407552,29.95846,208.4,0.8,0.87,1.544496,-0.001084,12.848713,0.001535,1642,0.13822,-0.01,0.00899,-0.00195,0.00552,-0.04129,0.19507
399,408576,31.04869,173.66667,0.83333,0.86,1.535355,-0.000722,13.942568,0.000291,1635,0.13474,-0.01,0.00818,-0.00127,0.00547,-0.01704,0.21127
400,409600,36.83219,157.66667,1.0,0.86,1.486967,-0.057255,12.511664,0.000628,1744,0.13448,-0.01,0.01048,-0.00151,0.0056,-0.00232,0.25306
401,410624,22.45964,187.25,0.75,0.85,1.583211,0.028786,22.066174,0.001417,1718,0.13476,-0.01,0.00921,0.00023,0.00486,-0.05699,0.1103
402,411648,29.22995,169.875,1.0,0.89,1.575632,-0.028287,6.3576,0.000346,1619,0.13339,-0.01,0.00678,0.00044,0.00534,-0.00072,0.28789
403,412672,27.40873,174.0,0.75,0.88,1.536033,-0.001074,17.274012,0.000348,1818,0.14188,-0.01,0.00927,7e-05,0.00447,-0.01041,0.14031
404,413696,30.61954,206.66667,1.0,0.88,1.57723,-0.032863,8.734277,0.000639,1659,0.13314,-0.01,0.00821,-0.00055,0.00585,-0.02152,0.20009
405,414720,23.29137,173.66667,0.83333,0.88,1.523181,-0.000739,21.418013,0.001025,1780,0.14222,-0.01,0.00672,-0.00033,0.00518,-0.07124,0.20923
406,415744,9.77837,229.2,0.6,0.87,1.525714,-0.001743,12.537239,0.000589,1804,0.13827,-0.01,0.00676,-0.00059,0.00501,-0.02051,0.12421
407,416768,18.69336,252.33333,1.0,0.88,1.52742,0.173776,23.430731,0.000381,1816,0.14247,-0.01,0.00782,-0.00117,0.00536,-0.02455,0.06858
408,417792,35.15622,198.33333,1.0,0.88,1.590649,-0.020488,4.467028,0.000473,1818,0.14537,-0.01,0.00432,6e-05,0.00532,-0.00049,0.14597
409,418816,6.89168,266.0,0.66667,0.86,1.557267,-0.05977,19.315093,0.00059,1855,0.14291,-0.01,0.00815,-0.00158,0.00529,-0.10722,0.16299
410,419840,40.64487,259.0,1.0,0.86,1.623924,-0.000431,4.522399,0.000262,1684,0.13612,-0.01,0.00552,0.00054,0.00526,-0.01745,0.08281
411,420864,28.44397,246.5,1.0,0.88,1.587502,0.000698,11.950135,0.001181,1870,0.14521,-0.01,0.00927,0.00015,0.00478,-0.01747,0.25028
412,421888,30.81493,295.0,1.0,0.88,1.650992,-0.00134,7.098446,0.001722,1632,0.13488,-0.01,0.00595,-0.00034,0.00525,-0.0012,0.06434
413,422912,30.20349,233.4,1.0,0.88,1.623799,-0.000839,21.323363,0.000383,1847,0.14881,-0.01,0.00763,-0.00082,0.00468,-0.0468,0.20468
414,423936,12.63243,309.66667,0.66667,0.88,1.623981,-0.000295,3.119943,0.000534,1747,0.14581,-0.01,0.00687,-0.0005,0.00524,7e-05,0.06567
415,424960,38.75692,239.5,1.0,0.88,1.625208,-0.00128,10.062094,0.000683,1708,0.14497,-0.01,0.00659,-0.00096,0.00585,-0.01853,0.16836
416,425984,21.77858,276.0,1.0,0.88,1.596418,-0.056359,10.323504,0.000382,1652,0.14642,-0.01,0.00851,-0.00071,0.0052,-0.04331,0.16366
417,427008,16.69919,235.33333,1.0,0.89,1.615421,-0.000713,8.457243,0.000518,1624,0.14082,-0.01,0.00619,-0.00046,0.00618,-0.02341,0.0952
418,428032,31.28538,260.8,0.8,0.88,1.623747,0.000389,5.960468,0.000563,1640,0.14086,-0.01,0.00727,-0.0004,0.00569,0.00269,0.16381
419,429056,39.33986,217.8,1.0,0.9,1.616812,-0.000792,13.007082,0.001129,1670,0.14068,-0.01,0.01052,-0.00167,0.00612,-0.00283,0.21259
420,430080,23.18532,192.0,0.83333,0.9,1.622583,-0.000202,32.635629,0.000639,1775,0.1408,-0.01,0.00802,-0.00028,0.00507,-0.11941,0.22575
421,431104,22.56744,177.16667,0.66667,0.88,1.675204,-0.097198,15.984238,0.000147,1770,0.13649,-0.01,0.00911,-0.00063,0.00548,0.00153,0.21113
422,432128,43.92054,174.57143,1.0,0.89,1.615705,0.001484,14.341693,0.001672,1605,0.13407,-0.01,0.00939,-0.00023,0.00608,-0.02462,0.31097
423,433152,29.28125,164.8,1.0,0.89,1.625974,-0.002305,16.286075,0.000786,1679,0.13618,-0.01,0.01067,-0.00104,0.00524,-0.04786,0.20392
424,434176,24.20785,165.42857,0.85714,0.89,1.655311,0.019267,11.790821,0.000551,1613,0.13526,-0.01,0.00959,-4e-05,0.00566,-0.01029,0.21747
425,435200,38.63735,155.4,1.0,0.89,1.631604,-0.065659,14.764607,0.000787,1606,0.13616,-0.01,0.00844,-0.0002,0.00623,-0.0401,0.21596
426,436224,21.29863,180.71429,0.85714,0.89,1.622819,2.7e-05,17.85845,0.001209,1683,0.14317,-0.01,0.00951,-0.00046,0.00531,-0.03466,0.22031
427,437248,25.75226,181.5,1.0,0.91,1.620069,-0.057826,9.669522,0.000495,1679,0.13922,-0.01,0.00676,4e-05,0.00547,-0.04831,0.13424
428,438272,34.09141,191.6,1.0,0.91,1.618688,-0.000414,18.93943,0.000227,1690,0.14605,-0.01,0.00965,9e-05,0.00555,-0.04084,0.22521
429,439296,25.6777,224.16667,1.0,0.91,1.586888,0.019825,15.897892,0.000211,1801,0.14567,-0.01,0.00942,-3e-05,0.00583,-0.03185,0.22377
430,440320,19.57242,206.25,1.0,0.93,1.64249,0.02339,19.075002,0.000485,1705,0.14817,-0.01,0.00826,0.00016,0.00512,-0.02863,0.12852
431,441344,26.39349,199.42857,1.0,0.93,1.608553,-0.053187,12.901475,0.000668,1708,0.14362,-0.01,0.01087,-0.00056,0.00497,-0.02624,0.23969
432,442368,30.76807,189.75,1.0,0.93,1.598675,-2.8e-05,20.366587,0.000111,1894,0.14751,-0.01,0.01023,-0.00077,0.00506,-0.03744,0.15698
433,443392,10.33685,207.25,0.75,0.93,1.640513,-0.000258,12.01561,0.000237,1661,0.14031,-0.01,0.0067,-1e-05,0.00577,-0.03715,0.08928
434,444416,34.10519,182.42857,1.0,0.93,1.673103,-0.010135,13.774929,0.000773,1699,0.13765,-0.01,0.01089,-0.00112,0.0053,-0.01389,0.28635
435,445440,26.81368,173.66667,1.0,0.93,1.655535,-0.036902,11.528867,0.000665,1653,0.13877,-0.01,0.0094,-0.00153,0.00567,-0.01694,0.20394
436,446464,28.02038,199.8,0.8,0.93,1.677525,-0.000269,19.590962,0.000215,1666,0.14076,-0.01,0.00974,-0.00071,0.00559,-0.02073,0.17082
437,447488,28.85863,188.75,1.0,0.93,1.686486,-0.050494,24.108773,0.000778,1697,0.13967,-0.01,0.00759,-0.00039,0.00516,-0.10214,0.15366
438,448512,20.35918,195.0,1.0,0.94,1.735246,-0.000446,12.124878,0.00055,1712,0.13971,-0.01,0.00912,-0.00013,0.00554,0.00075,0.21042
439,449536,20.72427,187.4,0.8,0.95,1.698023,-0.000347,22.679353,9.9e-05,1701,0.14302,-0.01,0.00801,2e-05,0.00524,-0.0665,0.1652
440,450560,25.8307,223.6,1.0,0.95,1.716729,-4.5e-05,5.22382,0.000207,1685,0.14272,-0.01,0.00869,-0.0007,0.00584,-0.00182,0.16126
441,451584,22.4731,206.33333,0.83333,0.94,1.676614,-0.000315,16.210005,0.000623,1693,0.14214,-0.01,0.00949,-0.0006,0.00566,-0.0354,0.18444
442,452608,44.47657,168.66667,1.0,0.94,1.687725,-0.000762,18.021345,0.000344,1626,0.13731,-0.01,0.00618,-0.00031,0.00597,-0.03329,0.13647
443,453632,22.7532,197.2,1.0,0.95,1.63661,-0.00077,14.900063,0.000348,1917,0.13919,-0.01,0.01054,-0.0008,0.00608,-0.01962,0.18836
444,454656,19.15353,229.85714,0.71429,0.93,1.690914,-0.001342,19.869255,0.000385,1727,0.14089,-0.01,0.00833,-0.0014,0.0054,-0.04934,0.19863
445,455680,28.72515,170.8,1.0,0.94,1.686721,-0.000303,19.597217,0.000138,1708,0.13828,-0.01,0.00966,-0.00045,0.00543,-0.04477,0.20457
446,456704,24.16589,179.4,0.8,0.93,1.709962,-0.001078,13.818398,0.000356,1609,0.13564,-0.01,0.00878,0.00045,0.00565,-0.02775,0.14821
447,457728,20.84799,175.375,0.875,0.92,1.696578,-0.000599,22.191687,0.000445,1730,0.13541,-0.01,0.00877,-0.00029,0.00577,-0.04706,0.25876
448,458752,36.51642,151.66667,0.83333,0.91,1.692016,-0.049848,20.79335,0.001277,1647,0.13516,-0.01,0.00998,0.0004,0.00545,-0.01284,0.24477
449,459776,31.8615,153.33333,1.0,0.91,1.736263,0.051297,15.90005,0.000391,1665,0.13039,-0.01,0.00954,0.00021,0.00557,-0.00275,0.21084
450,460800,26.9098,151.0,1.0,0.91,1.743638,0.015879,31.163273,0.001526,1904,0.14654,-0.01,0.01005,-0.0087,0.00581,-0.09047,0.26626
451,461824,14.0015,185.85714,0.71429,0.9,1.679724,0.000352,13.579954,0.000321,1800,0.15213,-0.01,0.00984,-0.01069,0.00608,-0.01394,0.18157
452,462848,42.74725,139.0,1.0,0.9,1.686284,0.000359,13.635544,0.000443,1601,0.13184,-0.01,0.0109,-0.00013,0.00597,-0.01728,0.27615
453,463872,37.78376,157.125,1.0,0.9,1.677282,0.000142,24.240933,0.000447,1666,0.13985,-0.01,0.01078,-5e-05,0.00536,-0.04735,0.37317
454,464896,40.37352,141.71429,1.0,0.91,1.68982,0.000149,19.977286,0.000379,1643,0.13877,-0.01,0.01133,-0.00016,0.00509,-0.02834,0.33097
455,465920,21.50414,166.0,1.0,0.91,1.684999,0.058455,48.272291,0.00466,1706,0.13946,-0.01,0.01075,-0.00166,0.00563,-0.07194,0.15739
456,466944,26.13386,153.0,0.83333,0.91,1.655422,0.000295,17.238656,0.000251,1727,0.1429,-0.01,0.00876,-0.00657,0.00555,-0.02117,0.21419
457,467968,16.81762,193.5,0.83333,0.9,1.6588,-0.000158,24.921336,0.000699,1777,0.14436,-0.01,0.0099,-0.00701,0.00561,-0.05409,0.18663
458,468992,32.09246,156.0,1.0,0.91,1.656582,-0.050019,13.307902,0.000269,1634,0.13545,-0.01,0.00921,-0.00043,0.00618,-0.03281,0.27767
459,470016,32.5802,163.42857,0.85714,0.91,1.665808,-0.011797,19.982912,0.00059,1712,0.1337,-0.01,0.01102,-0.0007,0.00561,-0.01195,0.2759
460,471040,33.37736,161.57143,1.0,0.92,1.607274,-0.001148,23.968109,0.000172,1609,0.13,-0.01,0.00984,6e-05,0.00576,-0.0478,0.29172
461,472064,36.91816,154.0,1.0,0.93,1.62963,-0.058139,16.571739,0.000287,1680,0.1347,-0.01,0.01028,-0.00195,0.00563,-0.03607,0.25755
462,473088,17.99831,150.83333,0.83333,0.92,1.659434,-0.000268,23.039396,0.001553,1647,0.13197,-0.01,0.01003,-0.00043,0.00576,-0.0527,0.18602
463,474112,41.78569,144.8,1.0,0.94,1.677209,0.097462,25.879552,0.000542,1651,0.13373,-0.01,0.00622,0.0007,0.00559,-0.03968,0.22382
464,475136,22.87374,186.42857,1.0,0.94,1.651328,-0.087747,13.335185,0.000408,1752,0.13201,-0.01,0.01046,-0.00083,0.0058,0.00012,0.22652
465,476160,47.32233,165.4,1.0,0.94,1.705394,-0.006401,15.161195,0.00123,1665,0.13322,-0.01,0.00835,-0.00056,0.00566,-0.01463,0.25232
466,477184,25.80479,192.28571,0.85714,0.94,1.674034,-0.000343,13.060027,0.000893,1735,0.12971,-0.01,0.00982,-0.00024,0.00512,-0.00055,0.22089
467,478208,37.84952,148.6,1.0,0.95,1.645435,-0.000667,24.718351,0.000257,1694,0.12969,-0.01,0.01024,-0.00215,0.00574,-0.04468,0.22703
468,479232,35.80555,158.83333,1.0,0.95,1.635361,-0.000115,17.041531,0.000399,1842,0.13791,-0.01,0.00954,-0.00458,0.00564,0.00039,0.27382
469,480256,35.75916,178.42857,0.85714,0.94,1.640538,-0.000586,15.345373,0.000129,1631,0.12836,-0.01,0.01013,-0.00106,0.00546,-0.01806,0.28305
470,481280,36.94729,157.2,1.0,0.94,1.626677,-0.00095,12.687282,0.000533,1659,0.13353,-0.01,0.00867,-0.00087,0.00571,-0.00091,0.21207
471,482304,18.64923,161.83333,0.83333,0.93,1.646846,-0.002813,22.903066,0.001663,1947,0.13909,-0.01,0.00919,-0.00078,0.00483,-0.05968,0.17618
472,483328,17.9288,208.85714,0.71429,0.92,1.691322,-0.0165,16.987873,0.000455,1783,0.13278,-0.01,0.00959,0.00045,0.00518,-0.01022,0.18845
473,484352,26.74956,153.16667,0.83333,0.92,1.612098,-0.00084,16.952972,0.000553,1674,0.12878,-0.01,0.01081,6e-05,0.00561,-0.02631,0.2002
474,485376,40.26052,158.4,1.0,0.92,1.622136,5.9e-05,8.601982,0.000444,1650,0.12574,-0.01,0.01038,0.00028,0.00605,0.00124,0.20928
475,486400,42.51098,146.75,1.0,0.92,1.612711,-0.000241,18.592681,0.000153,1578,0.12317,-0.01,0.00838,0.00049,0.00604,-0.06197,0.36046
476,487424,26.7721,159.57143,1.0,0.93,1.585775,-0.021003,16.771956,0.000246,1608,0.12745,-0.01,0.01059,7e-05,0.00623,-0.01871,0.25602
477,488448,34.7198,152.5,0.875,0.92,1.589008,-0.000425,18.881388,0.000218,1638,0.1257,-0.01,0.01251,-0.00025,0.00581,-0.0283,0.3228
478,489472,41.96956,149.25,1.0,0.92,1.602556,-0.00732,9.749648,0.000331,1574,0.12808,-0.01,0.00793,-0.00144,0.00576,-0.00229,0.17178
479,490496,20.89235,175.57143,0.85714,0.92,1.630732,-0.024881,23.347965,0.00122,1747,0.12818,-0.01,0.01006,-0.00057,0.00532,-0.0777,0.22347
480,491520,30.09211,161.66667,1.0,0.92,1.583484,0.095379,20.464612,0.000989,1680,0.13465,-0.01,0.00933,-0.00078,0.00521,-0.01767,0.23351
481,492544,38.7992,186.5,1.0,0.92,1.616447,0.107734,22.007919,0.001153,1797,0.13396,-0.01,0.0073,-0.00042,0.0057,-0.02625,0.08873
482,493568,35.56061,224.66667,0.83333,0.91,1.651271,-0.000634,4.746601,0.000245,1738,0.13702,-0.01,0.00559,-7e-05,0.00511,-0.00017,0.25244
483,494592,20.82777,243.25,1.0,0.92,1.621096,-0.00066,22.099497,0.000522,1837,0.14087,-0.01,0.00904,-0.00084,0.0051,-0.07853,0.1387
484,495616,7.40102,258.66667,1.0,0.92,1.646311,0.016129,3.421929,0.00081,1637,0.13918,-0.01,0.00497,-0.00032,0.00585,-0.01604,0.08595
485,496640,19.2613,340.0,1.0,0.92,1.64294,-0.001193,8.189263,0.000562,1868,0.14859,-0.01,0.00418,-0.00081,0.00542,-0.02088,0.0238
486,497664,-0.21691,375.0,0.25,0.89,1.638131,-0.047901,3.427283,0.000896,1907,0.14902,-0.01,0.00439,-0.00056,0.00491,-0.02817,0.02431
487,498688,-1.09165,374.66667,0.33333,0.87,1.673234,-0.073467,0.20911,0.005106,1534,0.1376,-0.01,0.00223,-0.0002,0.00637,0.0,0.01927
488,499712,-0.10071,375.0,0.0,0.86,1.58681,-0.003393,0.184364,0.002999,1620,0.13881,-0.01,0.00368,-0.00018,0.0054,0.00015,0.0
489,500736,-0.48122,375.0,0.0,0.81,1.591009,-0.003353,0.079347,0.004188,1568,0.1377,-0.01,0.00347,-0.0003,0.00598,0.0,0.0
490,501760,-0.49725,375.0,0.0,0.8,1.570043,-0.000482,0.073158,0.002972,1610,0.13853,-0.01,0.00193,-0.00029,0.00658,0.0,0.0
491,502784,-0.40212,375.0,0.0,0.79,1.551987,-0.001992,0.051249,0.001825,1606,0.13993,-0.01,0.0037,-0.00033,0.00591,0.0,0.0
492,503808,-0.53661,375.0,0.0,0.74,1.592402,-0.002063,0.054924,0.003586,1536,0.13951,-0.01,0.00145,-0.00017,0.00553,0.0,0.0
493,504832,-1.14195,375.0,0.0,0.73,1.628889,-0.003523,0.035198,0.004605,1566,0.14049,-0.01,0.00282,-0.0004,0.00579,0.0,0.0
494,505856,-0.6821,375.0,0.0,0.71,1.601778,-0.002338,0.031369,0.004633,1569,0.1409,-0.01,0.00257,-0.00038,0.00635,0.0,0.0
495,506880,-0.7333,375.0,0.0,0.67,1.666967,-0.002022,0.037419,0.005909,1528,0.13979,-0.01,0.00177,-0.00014,0.00631,0.0,0.0
496,507904,-0.56156,375.0,0.0,0.66,1.670413,-0.002156,0.027943,0.003166,1579,0.13797,-0.01,0.00242,-0.00037,0.00644,0.0,0.0
497,508928,-0.48084,375.0,0.0,0.65,1.662631,-0.002714,0.021835,0.003974,1563,0.13686,-0.01,0.00291,-0.00019,0.00615,0.0,0.0
498,509952,-0.53125,375.0,0.0,0.61,1.702301,-0.002214,0.026623,0.00551,1557,0.13574,-0.01,0.00209,-4e-05,0.00646,0.0,0.0
499,510976,-0.44316,375.0,0.0,0.6,1.677304,-0.005428,0.020235,0.008304,1576,0.13825,-0.01,0.00254,-0.00038,0.00672,0.0,0.0
500,512000,-0.68431,375.0,0.0,0.57,1.649763,-0.0034,0.020065,0.003595,1557,0.13574,-0.01,0.002,-0.00025,0.0069,0.0,0.0
501,513024,-0.59193,375.0,0.0,0.53,1.574958,-0.004473,0.017759,0.004959,1533,0.13253,-0.01,0.00187,-1e-05,0.00669,0.0,0.0
502,514048,-0.48051,375.0,0.0,0.51,1.517711,-0.00319,0.016417,0.005017,1568,0.13225,-0.01,0.00282,-2e-05,0.00634,0.0,0.0
503,515072,-0.04072,375.0,0.0,0.49,1.495093,-0.001145,0.016302,0.001825,1573,0.13365,-0.01,0.0038,-4e-05,0.00657,0.0,0.0
