iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
636,651264,41.98839,323.5,1.0,0.71,1.90467,0.060409,8.187184,0.005484,1025,0.14323,1.0,0.0,,,-0.01,0.01111,-0.00038,-0.01237,0.0003,0.11191
637,652288,28.56263,330.0,1.0,0.71,1.88537,-0.000987,13.936538,0.003505,1009,0.15096,1.0,0.0,,,-0.01,0.01014,-0.00064,-0.01602,0.00059,0.1111
638,653312,34.06914,360.33333,1.0,0.72,1.960668,-0.050623,7.286296,0.002579,1012,0.13952,0.66667,0.0,,,-0.01,0.00975,-0.00048,-0.01853,0.00094,0.14179
639,654336,-8.43849,450.0,0.0,0.71,1.925548,0.000302,2.851778,0.00528,1030,0.15269,1.0,0.0,,,-0.01,0.01003,-0.00191,-0.01544,0.00072,0.0
640,655360,11.10426,399.25,0.5,0.69,1.906646,0.00037,10.471819,0.002305,994,0.14214,0.75,0.0,,,-0.01,0.01088,-0.00084,-0.01346,0.00181,0.07537
641,656384,32.69241,408.0,1.0,0.7,1.952003,-0.000849,13.720439,0.003748,964,0.13936,0.66667,1.0,,,-0.01,0.01199,-0.00081,-0.01184,-0.00029,0.13099
642,657408,15.28141,320.33333,0.66667,0.71,1.902126,-0.002063,10.446949,0.002063,1032,0.14053,1.0,0.0,,,-0.01,0.01116,-0.00124,-0.01269,9e-05,0.06704
643,658432,24.16197,395.5,0.5,0.72,1.918486,0.045709,6.421223,0.002147,1009,0.13363,0.5,0.0,,,-0.01,0.01308,-0.00249,-0.01369,-0.0002,0.06548
644,659456,24.16412,346.5,1.0,0.73,1.912081,0.064137,11.55773,0.003337,1085,0.13494,1.0,1.0,,,-0.01,0.01158,-0.00081,-0.01051,-0.00231,0.0717
645,660480,12.56862,354.33333,0.33333,0.73,1.876326,-0.003064,9.294615,0.003825,1048,0.14193,1.0,1.0,,,-0.01,0.01112,-0.00077,-0.01528,0.00099,0.05706
646,661504,32.80263,411.0,1.0,0.76,1.872609,-0.00111,9.960554,0.00315,1068,0.1416,0.33333,1.0,,,-0.01,0.01024,-0.00081,-0.01488,-0.00013,0.14769
647,662528,10.73881,409.33333,0.33333,0.76,1.894482,-0.101386,11.126443,0.004915,1116,0.15164,0.66667,0.0,,,-0.01,0.01122,-0.00033,-0.01567,0.00137,0.06331
648,663552,27.03542,333.75,1.0,0.77,1.957575,0.058265,7.90705,0.008591,925,0.12708,1.0,1.0,,,-0.01,0.01508,-0.00029,-0.01228,0.00171,0.13133
649,664576,-5.58529,450.0,0.0,0.76,1.905855,6.7e-05,4.627227,0.002822,1063,0.13938,0.0,0.0,,,-0.01,0.00932,-0.00104,-0.0137,0.00127,0.0
650,665600,6.8383,326.0,1.0,0.77,1.913605,-0.084532,3.560575,0.008272,1167,0.14574,1.0,0.0,,,-0.01,0.01359,-0.00081,-0.02158,-0.00038,0.01266
651,666624,22.31552,406.33333,0.66667,0.77,1.893895,-0.075516,13.853473,0.006751,1003,0.12043,0.66667,0.0,,,-0.01,0.01257,-0.00093,-0.01694,0.0021,0.18868
652,667648,nan,nan,0.0,0.77,1.857905,-3e-05,2.999394,0.003948,1054,0.13214,0.0,0.0,,,-0.01,0.0089,-1e-05,-0.01067,-0.0006,0.0
653,668672,13.85713,384.33333,0.66667,0.76,1.82838,-0.000985,5.94441,0.002415,1293,0.1455,0.66667,0.0,,,-0.01,0.00934,-0.00049,-0.01983,-0.00131,0.08393
654,669696,6.3192,441.5,0.25,0.73,1.897573,-0.009691,5.255104,0.006822,1107,0.13717,1.0,0.0,,,-0.01,0.01027,-0.00028,-0.0181,0.00095,0.0575
655,670720,-6.20971,450.0,0.0,0.72,1.949578,-0.004065,1.239323,0.003455,1061,0.11691,1.0,0.0,,,-0.01,0.01289,-0.00044,-0.01372,0.00019,0.0
656,671744,-6.38971,385.0,0.0,0.69,1.873791,-0.002851,3.002303,0.006742,1218,0.13359,1.0,0.0,,,-0.01,0.01169,-0.00033,-0.01704,-0.00045,-0.0004
657,672768,19.51572,402.0,0.5,0.7,1.872285,-0.002211,7.24809,0.002167,1017,0.12288,0.5,0.0,,,-0.01,0.01138,-0.00059,-0.01628,0.00291,0.05345
658,673792,-4.79725,379.5,0.0,0.66,1.860323,-0.001111,1.340681,0.004483,987,0.10382,1.0,1.0,,,-0.01,0.00894,-0.00094,-0.01774,-0.00268,-0.00032
659,674816,nan,nan,0.0,0.66,1.853638,-0.001699,1.284547,0.003253,1047,0.11898,0.0,0.0,,,-0.01,0.01002,-0.00074,-0.01495,0.0014,0.0
660,675840,2.40463,384.2,0.2,0.63,1.875313,0.053524,5.754048,0.003575,1012,0.09571,0.6,0.0,,,-0.01,0.0121,-0.00023,-0.01328,-0.0008,0.04217
661,676864,-5.04712,450.0,0.0,0.61,1.918633,0.188831,1.338516,0.008252,1141,0.11329,0.5,0.0,,,-0.01,0.01227,-0.00113,-0.01135,0.0012,0.0
662,677888,13.6516,390.5,0.5,0.62,1.883668,0.00073,9.254821,0.006959,1151,0.11085,0.5,0.0,,,-0.01,0.01209,-0.00018,-0.01926,-0.00059,0.04981
663,678912,12.29993,402.0,0.4,0.59,1.801837,0.026716,15.557172,0.003754,1174,0.10026,0.6,0.0,,,-0.01,0.01117,-0.00072,-0.01192,0.00055,0.10294
664,679936,nan,nan,0.0,0.59,1.738972,0.004199,0.940876,0.003907,1135,0.09231,0.0,0.0,,,-0.01,0.01002,-0.00053,-0.01188,0.00237,0.0
665,680960,5.47514,382.33333,0.66667,0.58,1.863743,-0.000662,6.452724,0.008286,1109,0.10325,0.66667,0.0,,,-0.01,0.01568,-0.0012,-0.00963,0.00127,0.03438
666,681984,-1.80165,450.0,0.0,0.57,1.904166,0.181829,1.570364,0.005901,1181,0.12477,0.0,0.0,,,-0.01,0.01637,-0.0014,-0.01281,-0.0022,0.0
667,683008,-2.92078,450.0,0.0,0.53,1.905122,-0.004651,0.358198,0.006778,1165,0.08998,0.25,1.0,,,-0.01,0.01456,-3e-05,-0.01604,0.00217,0.0
668,684032,-2.55527,450.0,0.0,0.5,1.907981,0.080849,0.365796,0.006507,1188,0.10676,1.0,0.0,,,-0.01,0.01357,-0.00097,-0.00891,-0.00041,0.0
669,685056,34.4328,386.0,1.0,0.5,1.93975,0.076015,6.983379,0.007026,1078,0.1061,1.0,0.0,,,-0.01,0.01485,-0.00126,-0.01081,0.00118,0.04193
670,686080,4.47071,432.75,0.25,0.48,1.942612,0.009671,4.918622,0.004915,997,0.11104,0.75,0.0,,,-0.01,0.01595,-0.00148,-0.00735,0.0002,0.03081
671,687104,nan,nan,0.0,0.48,1.884091,-0.005465,0.427546,0.007308,1043,0.11043,0.0,0.0,,,-0.01,0.01292,-0.00088,-0.00797,0.00016,0.0
672,688128,-2.49848,379.0,0.0,0.46,1.897332,0.029945,0.440907,0.008599,991,0.09772,1.0,0.0,,,-0.01,0.01421,-0.00042,-0.01174,-0.0047,-0.00066
673,689152,30.52448,391.0,1.0,0.47,1.946505,0.025403,11.442897,0.006773,1054,0.09823,1.0,0.0,,,-0.01,0.01063,-0.00023,-0.01257,0.00091,0.07268
674,690176,-3.26308,450.0,0.0,0.46,1.932727,-0.003124,0.355989,0.003721,1038,0.1068,0.0,0.0,,,-0.01,0.01362,-0.00049,-0.01046,-0.0008,0.0
675,691200,17.11475,405.6,0.8,0.46,1.90524,0.002059,20.664813,0.003893,1063,0.1075,1.0,0.0,,,-0.01,0.01277,-0.00082,-0.01149,-0.00255,0.13166
676,692224,23.3402,390.0,1.0,0.46,1.907052,-0.002366,4.420246,0.003819,932,0.10684,1.0,0.0,,,-0.01,0.01392,-0.0003,-0.0093,0.00143,0.02853
677,693248,39.25734,358.6,1.0,0.48,1.844486,0.039367,26.862714,0.007843,1017,0.10826,1.0,0.0,,,-0.01,0.0129,3e-05,-0.01412,0.00157,0.23781
678,694272,47.63437,320.0,1.0,0.49,1.837294,0.005435,17.062425,0.002919,908,0.09944,0.66667,0.0,,,-0.01,0.01462,-0.00012,-0.01136,0.00204,0.15643
679,695296,nan,nan,0.0,0.49,1.805448,-0.018171,4.037792,0.002967,1003,0.1263,0.0,0.0,,,-0.01,0.01074,-0.00045,-0.01137,0.00162,0.0
680,696320,31.96202,325.4,0.8,0.49,1.895379,0.04175,16.705057,0.002173,1002,0.12494,1.0,0.0,,,-0.01,0.011,-0.0003,-0.01728,0.00029,0.21307
681,697344,9.52434,402.33333,0.33333,0.48,1.788566,-0.001929,6.217957,0.003081,980,0.11276,0.33333,0.0,,,-0.01,0.00949,-0.00091,-0.01283,0.00037,0.04254
682,698368,36.72408,305.33333,1.0,0.49,1.830242,0.000567,15.013268,0.002244,1076,0.11936,1.0,0.0,,,-0.01,0.00959,-0.00085,-0.01411,0.0001,0.15413
683,699392,33.28105,325.33333,1.0,0.5,1.806347,-0.030499,12.793544,0.001997,1020,0.11251,0.66667,0.0,,,-0.01,0.01101,-0.00028,-0.0101,-8e-05,0.13388
684,700416,28.44207,338.66667,0.66667,0.49,1.842757,0.000175,8.875615,0.002862,1029,0.1157,0.66667,0.0,,,-0.01,0.01245,-0.00025,-0.01544,0.0018,0.11336
685,701440,15.25248,340.75,0.5,0.49,1.782937,-0.001079,12.699882,0.001803,1079,0.13237,0.5,0.0,,,-0.01,0.01202,-0.0011,-0.01743,-0.00079,0.09522
686,702464,38.10948,312.0,1.0,0.5,1.772822,-0.017099,10.125918,0.002902,962,0.1236,1.0,0.0,,,-0.01,0.01438,-0.00026,-0.02146,0.00225,0.18441
687,703488,44.82933,282.0,1.0,0.51,1.741873,0.098785,8.812992,0.003715,1061,0.12634,1.0,0.0,,,-0.01,0.01299,1e-05,-0.02101,-0.00187,0.05688
688,704512,22.87723,306.5,0.75,0.51,1.805454,-0.000918,10.219892,0.001189,1059,0.12322,0.75,0.0,,,-0.01,0.01129,-0.00023,-0.01621,0.0007,0.13599
689,705536,32.948,340.0,1.0,0.51,1.829664,0.018585,4.454215,0.002972,1034,0.13016,0.5,0.0,,,-0.01,0.01311,-0.00061,-0.01459,0.00061,0.08673
690,706560,35.9221,374.5,1.0,0.53,1.760756,-0.013957,12.099843,0.004947,1135,0.13974,0.5,0.0,,,-0.01,0.01316,-0.00068,-0.01776,-0.00284,0.21605
691,707584,14.72235,372.66667,0.66667,0.55,1.825892,-0.003597,4.89503,0.002627,1088,0.1353,1.0,0.0,,,-0.01,0.01225,-0.00067,-0.01588,0.0033,0.06984
692,708608,42.05299,323.0,1.0,0.57,1.829721,0.067083,6.439615,0.003359,1010,0.14971,1.0,0.0,,,-0.01,0.01243,-0.00166,-0.0171,0.00034,0.10885
693,709632,17.11293,321.0,0.33333,0.57,1.85258,0.0019,4.926885,0.004189,1068,0.14564,0.66667,1.0,,,-0.01,0.01265,-0.00094,-0.01747,-0.00029,0.08186
694,710656,9.04025,319.75,0.25,0.58,1.861435,-0.002295,6.013019,0.001432,1035,0.13475,0.75,0.0,,,-0.01,0.01,-0.00064,-0.01269,-3e-05,0.06487
695,711680,46.37525,307.0,1.0,0.61,1.910382,0.013554,14.4441,0.007347,925,0.11578,0.75,0.0,,,-0.01,0.01381,-0.00032,-0.01308,0.00286,0.20942
696,712704,47.99643,249.0,1.0,0.65,1.813021,0.099377,24.031151,0.004892,966,0.13003,0.6,0.0,,,-0.01,0.01346,-0.00053,-0.0144,0.00214,0.2861
697,713728,43.78052,258.5,1.0,0.67,1.872764,-0.028867,16.091805,0.007769,979,0.12364,0.5,0.0,,,-0.01,0.01368,3e-05,-0.01608,0.0013,0.21022
698,714752,35.91471,243.0,1.0,0.68,1.8567,0.081192,8.373202,0.003574,1092,0.14291,1.0,0.0,,,-0.01,0.01059,-0.00086,-0.01724,0.00092,0.10084
699,715776,48.36486,258.33333,1.0,0.7,1.816758,0.005585,21.854525,0.003482,1119,0.14321,0.33333,0.0,,,-0.01,0.01106,-0.00047,-0.01489,0.00542,0.20557
700,716800,23.51674,344.5,0.5,0.72,1.896784,0.00103,14.472997,0.001714,982,0.12722,0.25,0.0,,,-0.01,0.01267,-0.00035,-0.02015,0.0019,0.12196
701,717824,40.39947,301.5,0.75,0.74,1.893361,0.01144,14.107591,0.003778,973,0.1348,0.5,0.0,,,-0.01,0.01466,-0.00035,-0.01538,0.00216,0.19777
702,718848,36.08486,295.25,1.0,0.77,1.844259,0.099663,9.266404,0.002745,959,0.12213,0.5,0.0,,,-0.01,0.01064,-0.00021,-0.0208,-0.00033,0.18574
703,719872,31.44337,251.0,0.66667,0.79,1.849497,0.061814,14.806028,0.002552,1057,0.11536,1.0,0.0,,,-0.01,0.01481,-5e-05,-0.01404,-0.00364,0.13748
704,720896,30.39669,233.66667,0.66667,0.81,1.917192,0.039234,22.224032,0.00616,1097,0.10609,0.83333,0.0,,,-0.01,0.01448,0.00034,-0.01619,0.0024,0.26386
705,721920,41.02222,269.66667,0.66667,0.8,1.864937,-0.000984,15.61255,0.001306,914,0.11437,0.33333,0.0,,,-0.01,0.01422,-8e-05,-0.01183,0.00227,0.15595
706,722944,-2.97013,139.0,0.0,0.79,1.784982,0.002998,12.835556,0.007066,1241,0.15038,1.0,0.0,,,-0.01,0.00935,-0.00014,-0.02404,0.00156,-0.00042
707,723968,15.51774,301.5,0.5,0.76,1.8222,0.06973,18.835158,0.006984,1147,0.13491,0.66667,0.0,,,-0.01,0.01023,-5e-05,-0.02064,-0.00405,0.15579
708,724992,29.19199,280.33333,0.66667,0.74,1.799455,0.00207,19.747184,0.004039,925,0.11391,0.33333,0.0,,,-0.01,0.01333,0.00049,-0.01617,0.00236,0.23208
709,726016,34.6624,167.6,0.6,0.75,1.793317,0.075795,16.850609,0.000952,912,0.0952,0.6,0.0,,,-0.01,0.01344,0.0003,-0.01569,0.00256,0.19888
710,727040,48.29186,178.71429,1.0,0.76,1.775542,0.018042,13.915838,0.005204,920,0.10871,0.71429,0.0,,,-0.01,0.01467,0.00012,-0.01516,0.00344,0.39492
711,728064,34.53824,183.66667,0.66667,0.75,1.770152,0.015134,14.713067,0.008491,988,0.1223,0.66667,0.0,,,-0.01,0.01236,-0.00044,-0.02057,-0.00117,0.1338
712,729088,31.54317,229.0,0.8,0.76,1.710204,-0.039982,11.686517,0.003555,995,0.13114,0.6,0.0,,,-0.01,0.01118,-0.00021,-0.01827,0.00108,0.20537
713,730112,32.8766,264.5,1.0,0.76,1.671429,0.001942,15.150235,0.005807,1201,0.13525,0.5,0.0,,,-0.01,0.01222,-0.00038,-0.01644,-0.00332,0.10671
714,731136,26.61475,299.25,1.0,0.77,1.676052,0.08576,11.497835,0.007175,1278,0.12443,1.0,0.0,,,-0.01,0.01167,0.00011,-0.0192,-0.00129,0.17519
715,732160,24.76413,351.0,0.66667,0.76,1.72536,-0.002295,6.864521,0.002152,1084,0.10987,1.0,0.0,,,-0.01,0.01225,-0.00016,-0.01999,0.00194,0.10831
716,733184,14.18468,249.0,1.0,0.76,1.743251,0.005558,7.945811,0.010593,1213,0.1306,1.0,0.0,,,-0.01,0.01339,-0.00023,-0.02265,0.00297,0.0266
717,734208,21.28568,368.25,0.5,0.74,1.730558,0.000738,12.336352,0.006124,1050,0.1268,0.5,0.0,,,-0.01,0.01462,0.00035,-0.01923,0.00176,0.12426
718,735232,-6.50917,450.0,0.0,0.73,1.811825,-0.034058,4.078888,0.006586,1108,0.11327,0.5,0.0,,,-0.01,0.01232,0.00016,-0.01571,0.00038,0.0
719,736256,26.72958,324.0,0.5,0.72,1.822045,0.000451,13.572228,0.004243,1253,0.1254,1.0,0.0,,,-0.01,0.009,-0.00062,-0.01317,0.00125,0.08296
720,737280,19.86514,414.33333,0.66667,0.73,1.819376,-0.001018,12.233052,0.001619,1186,0.12253,1.0,0.0,,,-0.01,0.00954,-0.00044,-0.01731,9e-05,0.09318
721,738304,-4.06793,450.0,0.0,0.72,1.813279,0.042211,1.718624,0.004681,1123,0.109,1.0,0.0,,,-0.01,0.01403,-0.00017,-0.01216,0.00131,0.0
722,739328,29.25539,342.33333,1.0,0.73,1.811519,-0.066676,17.879026,0.002909,1017,0.0952,0.66667,0.0,,,-0.01,0.01533,7e-05,-0.01516,0.00187,0.11313
723,740352,63.24556,330.0,1.0,0.73,1.842478,-0.001203,9.175406,0.004016,1174,0.09833,0.0,0.0,,,-0.01,0.01362,0.00035,-0.01467,0.00051,0.08541
724,741376,12.86846,356.2,0.4,0.7,1.829559,-0.001655,13.586254,0.003469,1117,0.08998,0.8,0.0,,,-0.01,0.0129,0.00032,-0.0194,-0.00101,0.10546
725,742400,29.48865,405.66667,1.0,0.7,1.86336,-0.046629,13.716694,0.002538,1071,0.08499,0.33333,0.0,,,-0.01,0.01373,0.00023,-0.01063,0.00075,0.11886
726,743424,41.95293,277.5,1.0,0.7,1.884513,0.002833,19.91924,0.010016,998,0.09927,0.5,0.0,,,-0.01,0.01534,-0.00019,-0.01294,-0.00071,0.19659
727,744448,36.02024,368.5,1.0,0.7,1.864657,0.050108,7.035394,0.010798,1112,0.10757,1.0,0.0,,,-0.01,0.01367,-0.00013,-0.01425,0.00183,0.10334
728,745472,34.61957,334.5,1.0,0.71,1.918509,0.034515,21.908988,0.00699,1057,0.10066,1.0,0.0,,,-0.01,0.01411,0.00024,-0.01701,0.00217,0.17943
729,746496,42.37849,248.8,1.0,0.73,1.883198,0.001495,22.218405,0.003938,915,0.10196,0.8,0.0,,,-0.01,0.0124,-0.00025,-0.01222,0.00191,0.24458
730,747520,50.65066,237.5,1.0,0.73,1.891214,-0.000926,17.242754,0.000855,981,0.12291,0.5,0.0,,,-0.01,0.01254,-0.00018,-0.01892,0.00118,0.12245
731,748544,17.09352,360.66667,0.66667,0.72,1.893485,-0.002594,11.801671,0.003691,1150,0.12768,0.66667,0.0,,,-0.01,0.01147,-2e-05,-0.01336,-0.00044,0.09016
732,749568,26.52371,344.25,0.75,0.73,1.874874,0.017445,8.628855,0.005518,1022,0.10553,0.5,0.0,,,-0.01,0.01083,-0.00018,-0.01819,-0.00142,0.14619
733,750592,25.15735,251.5,0.75,0.73,1.863112,0.016494,9.514233,0.006141,1013,0.10244,0.5,0.0,,,-0.01,0.01274,0.00035,-0.01513,0.00246,0.13353
734,751616,43.90459,239.75,1.0,0.75,1.784824,0.001526,17.403357,0.001341,1108,0.1053,0.25,0.0,,,-0.01,0.01477,0.00017,-0.0153,-0.00066,0.24384
735,752640,31.18565,210.33333,1.0,0.78,1.745135,0.001041,19.061157,0.00143,1070,0.09607,0.33333,0.0,,,-0.01,0.01499,0.00029,-0.01215,-0.00074,0.24927
736,753664,34.02095,183.16667,0.83333,0.79,1.770358,0.054395,18.487227,0.000959,1083,0.10883,0.33333,0.0,,,-0.01,0.0143,0.00044,-0.01382,0.00343,0.2696
737,754688,37.3936,240.0,0.8,0.8,1.778545,-0.000997,17.961931,0.00309,972,0.11418,0.4,0.0,,,-0.01,0.01353,0.00091,-0.01902,0.00503,0.2255
738,755712,32.98143,159.0,0.66667,0.78,1.75244,-0.000678,12.679506,0.001471,999,0.11173,0.83333,0.0,,,-0.01,0.01591,0.00082,-0.01399,-0.00053,0.24482
739,756736,37.24969,184.0,1.0,0.79,1.754149,-0.017929,14.877899,0.003081,1002,0.10539,0.16667,0.0,,,-0.01,0.01521,0.00078,-0.01437,0.00097,0.27471
740,757760,38.67002,177.16667,1.0,0.8,1.734735,0.000922,16.589796,0.001375,1025,0.10682,0.33333,0.0,,,-0.01,0.01515,0.00072,-0.01505,0.00073,0.2872
741,758784,40.61261,170.66667,0.83333,0.8,1.785692,0.000725,15.383081,0.003255,925,0.1138,0.5,0.0,,,-0.01,0.01495,0.0006,-0.01475,0.00375,0.28119
742,759808,46.49349,178.75,1.0,0.82,1.794912,-0.000299,12.786647,0.001249,958,0.1209,0.0,0.0,,,-0.01,0.01733,0.00046,-0.01268,0.00452,0.21231
743,760832,49.0141,178.66667,1.0,0.86,1.815601,0.140033,14.45386,0.002507,931,0.1137,0.0,0.0,,,-0.01,0.01244,0.00058,-0.01618,0.00314,0.32752
744,761856,46.63547,170.66667,1.0,0.89,1.76925,0.001037,14.3115,0.003106,943,0.1229,0.0,0.0,,,-0.01,0.01381,0.0004,-0.01438,0.00141,0.32298
745,762880,31.04617,177.4,0.8,0.89,1.754825,0.035725,21.051328,0.001124,1046,0.13479,0.4,0.0,,,-0.01,0.01423,0.00096,-0.0117,0.00274,0.2008
746,763904,28.03608,259.33333,0.66667,0.9,1.871532,-0.038914,13.413981,0.011181,1007,0.13013,0.33333,0.0,,,-0.01,0.01492,0.001,-0.01462,0.00159,0.10719
747,764928,34.43151,219.875,0.875,0.89,1.761273,0.019021,14.23143,0.005572,1000,0.13247,0.0,0.0,,,-0.01,0.01482,0.00057,-0.01721,0.00099,0.33563
748,765952,47.94949,190.0,1.0,0.89,1.735298,0.001856,19.94428,0.005679,1119,0.13812,0.0,0.0,,,-0.01,0.01476,0.00106,-0.01525,0.00263,0.06437
749,766976,32.71883,231.6,1.0,0.89,1.705443,-0.000889,12.92788,0.005209,1150,0.13206,0.4,0.0,,,-0.01,0.01253,0.00014,-0.0208,0.00137,0.23228
750,768000,18.02384,294.0,0.5,0.87,1.750365,0.002322,22.643836,0.004391,1086,0.13438,0.5,0.0,,,-0.01,0.01145,0.00038,-0.02126,-0.00228,0.10636
751,769024,41.17601,305.0,1.0,0.87,1.78113,0.002488,12.931522,0.005948,1125,0.13819,0.0,0.0,,,-0.01,0.01514,0.00042,-0.0212,0.00333,0.12051
752,770048,37.51447,317.0,1.0,0.89,1.795833,-0.035325,16.168412,0.002861,1056,0.1276,0.2,0.0,,,-0.01,0.01507,0.00051,-0.02102,0.00028,0.25475
753,771072,31.1788,347.5,1.0,0.89,1.808076,-2.7e-05,7.748844,0.002121,1110,0.13793,0.0,0.0,,,-0.01,0.01483,0.00056,-0.0183,0.00208,0.09304
754,772096,48.7908,193.0,1.0,0.89,1.794016,0.013556,10.138777,0.006004,1190,0.16148,0.0,0.0,,,-0.01,0.01078,0.00041,-0.01934,0.00034,0.06926
755,773120,6.81868,395.25,0.25,0.87,1.840567,-0.001856,11.570602,0.004503,1259,0.16113,0.5,0.0,,,-0.01,0.00907,0.00022,-0.02528,0.00093,0.07029
756,774144,17.19197,399.33333,0.66667,0.86,1.866029,-0.00284,7.150724,0.002511,949,0.11818,0.0,0.0,,,-0.01,0.01458,0.00037,-0.01742,0.00214,0.07096
757,775168,32.74035,271.2,0.8,0.85,1.886636,0.006522,21.186215,0.002762,926,0.11084,0.2,0.0,,,-0.01,0.01355,0.00032,-0.0129,0.00244,0.20005
758,776192,34.44466,226.25,0.75,0.85,1.900347,-0.001998,15.135728,0.001326,966,0.10859,0.25,0.0,,,-0.01,0.01254,0.0004,-0.01365,-0.00432,0.16958
759,777216,41.80495,249.5,1.0,0.85,1.887773,-0.000353,12.673336,0.001299,1068,0.11592,0.0,0.0,,,-0.01,0.01338,0.00036,-0.013,0.00299,0.11178
760,778240,11.53675,372.0,0.5,0.83,1.876705,0.000599,14.437345,0.006491,1232,0.11609,0.25,0.0,,,-0.01,0.01242,0.00055,-0.02021,-0.00067,0.0982
761,779264,10.94983,380.66667,0.33333,0.82,1.880109,-0.001122,7.953714,0.003727,1127,0.10519,0.66667,0.0,,,-0.01,0.0146,5e-05,-0.01205,-0.00048,0.05198
762,780288,10.51254,314.66667,0.33333,0.81,1.824801,0.000485,11.446227,0.002919,1088,0.1128,0.33333,0.0,,,-0.01,0.01456,-0.00049,-0.00944,-5e-05,0.05018
763,781312,39.88699,279.8,1.0,0.82,1.813661,0.028524,26.283254,0.003141,963,0.11102,0.8,1.0,,,-0.01,0.01196,7e-05,-0.01351,0.001,0.23648
764,782336,43.66253,226.0,1.0,0.82,1.829757,0.031194,17.205532,0.001745,918,0.11768,0.33333,0.0,,,-0.01,0.01373,0.00036,-0.01143,0.0034,0.15152
765,783360,46.43879,206.5,1.0,0.82,1.832005,-0.001638,17.135646,0.001336,895,0.10588,0.33333,0.0,,,-0.01,0.01421,0.00034,-0.01112,0.00248,0.29881
766,784384,44.76282,204.0,1.0,0.83,1.70252,-0.042386,18.466897,0.001709,932,0.11611,0.4,0.0,,,-0.01,0.01426,0.00022,-0.01341,0.00327,0.25779
767,785408,25.00384,319.0,0.66667,0.82,1.823974,0.059649,10.238592,0.002418,898,0.11721,0.66667,1.0,,,-0.01,0.01416,0.00028,-0.01221,0.00166,0.09466
768,786432,-1.20946,179.0,0.0,0.81,1.796039,-0.016174,8.115103,0.006122,1193,0.11899,1.0,0.0,,,-0.01,0.01096,-1e-05,-0.01134,-0.00198,-0.0004
769,787456,22.23034,389.66667,0.66667,0.8,1.845046,0.007769,9.573145,0.006407,1189,0.114,0.66667,0.0,,,-0.01,0.01262,0.00018,-0.01424,0.00252,0.09978
770,788480,23.67393,440.5,0.5,0.79,1.893386,-0.002356,5.504932,0.003579,978,0.10599,0.5,0.0,,,-0.01,0.01608,-0.00029,-0.01518,0.00301,0.06055
771,789504,34.40829,354.25,0.75,0.78,1.937688,0.001204,18.150307,0.002136,905,0.09732,0.75,0.0,,,-0.01,0.01398,0.00037,-0.01401,0.00255,0.16534
772,790528,24.36775,347.5,0.5,0.76,1.957717,-0.022625,10.644529,0.006094,932,0.10561,0.5,0.0,,,-0.01,0.0134,0.00034,-0.01355,-0.00063,0.12177
773,791552,20.62796,350.5,0.5,0.75,1.921729,-9.5e-05,5.5064,0.002872,1020,0.11874,0.5,1.0,,,-0.01,0.0136,0.00047,-0.01072,-0.00122,0.05949
774,792576,31.84989,296.0,1.0,0.75,1.897308,0.022171,11.367101,0.006461,1153,0.12117,0.5,0.0,,,-0.01,0.01131,0.00027,-0.01343,-5e-05,0.09839
775,793600,24.95902,356.0,1.0,0.77,1.995984,0.000312,8.807812,0.00181,920,0.11478,1.0,0.0,,,-0.01,0.01519,0.0001,-0.01285,0.00093,0.1239
776,794624,29.31119,448.0,1.0,0.77,2.011802,0.003086,5.46267,0.002852,915,0.11167,0.0,0.0,,,-0.01,0.01221,-8e-05,-0.00821,0.00142,0.04019
777,795648,35.80403,382.8,1.0,0.77,1.945881,0.000402,15.896824,0.004227,1026,0.10884,0.6,1.0,,,-0.01,0.01273,-0.00012,-0.0086,0.00271,0.22028
778,796672,29.05848,443.0,0.5,0.77,1.997636,-0.000251,5.059126,0.00241,886,0.11457,0.0,0.0,,,-0.01,0.01267,0.00023,-0.01102,0.00236,0.06171
779,797696,-2.82348,450.0,0.0,0.76,2.017075,-0.001408,1.027652,0.002152,918,0.1182,0.0,0.0,,,-0.01,0.01083,0.00033,-0.01103,-0.0004,0.0
780,798720,16.11251,405.0,0.5,0.75,1.984432,-0.003491,7.042166,0.004837,991,0.11498,0.5,0.0,,,-0.01,0.01244,0.00035,-0.00832,0.00203,0.04107
781,799744,46.90054,416.75,1.0,0.75,2.017045,0.029739,15.818641,0.006679,924,0.11544,0.25,0.0,,,-0.01,0.01326,0.00022,-0.00831,0.00373,0.20335
782,800768,20.57326,405.0,0.5,0.75,1.98776,0.06296,5.014831,0.009407,887,0.13165,0.5,0.0,,,-0.01,0.01159,-0.0004,-0.00977,-0.00024,0.04658
783,801792,51.89095,392.5,1.0,0.76,2.024046,0.037539,8.870176,0.010041,1020,0.137,0.5,0.0,,,-0.01,0.01176,8e-05,-0.00943,0.00121,0.12711
784,802816,31.04669,383.5,1.0,0.76,1.957243,0.002125,10.095226,0.001991,988,0.13786,0.5,1.0,,,-0.01,0.01226,0.00018,-0.01085,-0.0006,0.15742
