iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
171,175104,2.86631,450.0,0.0,0.0,1.245105,-0.024157,1.60359,0.000329,1874,0.1076,-0.01,0.00711,0.00012,0.00561,-0.01962,0.0
172,176128,2.69741,450.0,0.0,0.0,1.243507,-0.000744,0.053934,0.000229,1919,0.1069,-0.01,0.00702,0.0003,0.00588,0.00015,0.0
173,177152,-2.33275,450.0,0.0,0.0,1.236988,-0.0464,0.041547,0.002769,1915,0.09891,-0.01,0.00912,0.0004,0.00638,0.00045,0.0
174,178176,1.72444,450.0,0.0,0.0,1.245207,-0.001687,0.033024,0.001829,1944,0.09261,-0.01,0.00922,0.00021,0.00553,0.00054,0.0
175,179200,1.07789,450.0,0.0,0.0,1.265465,-0.001689,0.02293,0.001332,1870,0.09823,-0.01,0.00656,0.00028,0.00516,0.00038,0.0
176,180224,2.18735,450.0,0.0,0.0,1.315908,-0.011428,0.025572,0.00182,1828,0.10223,-0.01,0.00765,0.0002,0.00538,0.0004,0.0
177,181248,1.2709,450.0,0.0,0.0,1.408087,-0.029516,0.021903,0.000742,1831,0.1086,-0.01,0.00822,-5e-05,0.00531,0.00029,0.0
178,182272,nan,nan,0.0,0.0,1.413812,-0.000875,0.02498,0.00071,1882,0.11299,-0.01,0.00725,4e-05,0.00491,0.00041,0.0
179,183296,1.86495,450.0,0.0,0.0,1.310348,-0.088502,0.019229,0.001813,1826,0.10991,-0.01,0.00526,0.00023,0.00591,0.00057,0.0
180,184320,1.08097,450.0,0.0,0.0,1.340245,-0.001373,0.023933,0.000639,1775,0.10335,-0.01,0.00868,0.00036,0.00577,0.00089,0.0
181,185344,2.15822,450.0,0.0,0.0,1.287131,-0.002035,0.023026,0.001803,1809,0.10289,-0.01,0.00678,0.00025,0.00514,0.00076,0.0
182,186368,2.00071,450.0,0.0,0.0,1.233585,-0.000478,0.025559,0.00026,1838,0.09702,-0.01,0.00942,0.00019,0.00543,0.00055,0.0
183,187392,1.59917,450.0,0.0,0.0,1.260981,0.050029,0.022339,0.001108,1811,0.0993,-0.01,0.00656,0.00025,0.00537,0.00023,0.0
184,188416,2.20404,450.0,0.0,0.0,1.261196,-0.001014,0.023696,0.000464,1783,0.09514,-0.01,0.00958,0.00027,0.00579,0.00088,0.0
185,189440,nan,nan,0.0,0.0,1.267791,-0.000959,0.02578,0.000386,1830,0.09347,-0.01,0.01055,0.00011,0.00543,0.00038,0.0
186,190464,1.90685,450.0,0.0,0.0,1.216771,-0.00268,0.023699,0.002653,1778,0.09375,-0.01,0.00672,0.00021,0.00582,0.00057,0.0
187,191488,2.27984,450.0,0.0,0.0,1.250156,-0.000722,0.029923,0.000535,1741,0.09628,-0.01,0.00773,0.00034,0.00526,0.00052,0.0
188,192512,1.57179,450.0,0.0,0.0,1.295828,-0.001772,0.023585,0.001706,1762,0.09464,-0.01,0.007,0.00034,0.00551,0.00117,0.0
189,193536,1.94854,450.0,0.0,0.0,1.35631,-0.001174,0.018791,0.001521,1829,0.09545,-0.01,0.0064,0.00033,0.00529,0.0002,0.0
190,194560,0.92162,450.0,0.0,0.0,1.397727,0.019871,0.026666,0.001342,1803,0.10533,-0.01,0.00693,0.00017,0.00584,0.00037,0.0
191,195584,2.2469,450.0,0.0,0.0,1.39735,-0.002124,0.021678,0.001275,1859,0.10447,-0.01,0.00719,0.00027,0.00585,0.00021,0.0
192,196608,nan,nan,0.0,0.0,1.362593,-0.001553,0.023596,0.001939,1945,0.09225,-0.01,0.00743,0.00022,0.00599,0.00039,0.0
193,197632,1.75793,450.0,0.0,0.0,1.370531,-0.001526,0.022211,0.001615,1900,0.09725,-0.01,0.00802,0.00021,0.00541,0.00018,0.0
194,198656,1.66188,450.0,0.0,0.0,1.319538,-0.001788,0.023745,0.001294,1848,0.09654,-0.01,0.00652,0.00024,0.0064,0.00022,0.0
195,199680,1.28232,450.0,0.0,0.0,1.246151,-0.001699,0.022701,0.001932,1866,0.08704,-0.01,0.00772,0.00033,0.00579,0.00113,0.0
196,200704,1.94654,450.0,0.0,0.0,1.209953,-0.000871,0.019216,0.000954,1844,0.08116,-0.01,0.00644,0.00023,0.00523,0.00014,0.0
197,201728,0.82538,450.0,0.0,0.0,1.237343,-0.001021,0.021961,0.000353,1818,0.09221,-0.01,0.00754,0.00044,0.00576,0.00056,0.0
198,202752,2.20643,450.0,0.0,0.0,1.232187,-0.001385,0.024623,0.000627,1817,0.09243,-0.01,0.00641,0.00046,0.00539,0.00053,0.0
199,203776,1.626,450.0,0.0,0.0,1.212369,-0.001756,0.044346,0.00146,1903,0.08512,-0.01,0.00702,0.00036,0.00536,-0.00017,0.0
200,204800,1.10733,450.0,0.0,0.0,1.235265,-0.001146,0.028764,0.001078,1947,0.08793,-0.01,0.00917,0.00036,0.0053,0.00081,0.0
201,205824,1.64586,450.0,0.0,0.0,1.232042,0.006103,0.022707,0.002946,1835,0.09314,-0.01,0.00672,0.00027,0.00524,0.0,0.0
202,206848,1.3592,450.0,0.0,0.0,1.258226,0.057699,0.025139,0.00112,1821,0.08609,-0.01,0.00803,0.0004,0.00621,0.00091,0.0
203,207872,1.4954,450.0,0.0,0.0,1.199924,-0.001323,0.020206,0.000912,1847,0.07853,-0.01,0.00748,0.00033,0.00523,1e-05,0.0
204,208896,1.21152,450.0,0.0,0.0,1.241825,-0.000682,0.0202,0.001698,1889,0.07552,-0.01,0.00625,0.00043,0.00578,0.00059,0.0
205,209920,1.71734,450.0,0.0,0.0,1.268434,-0.001514,0.023641,0.001134,1847,0.08158,-0.01,0.0069,0.00033,0.00558,0.00077,0.0
206,210944,1.21653,450.0,0.0,0.0,1.292427,-0.00217,0.02205,0.002434,1881,0.08594,-0.01,0.00752,0.00033,0.0056,0.00041,0.0
207,211968,0.73384,450.0,0.0,0.0,1.175915,-0.028821,0.023261,0.003535,1842,0.09225,-0.01,0.00708,0.00048,0.00559,0.00039,0.0
208,212992,1.92559,450.0,0.0,0.0,1.212115,-0.001079,0.023752,0.000558,1863,0.08717,-0.01,0.00875,0.00019,0.00583,0.00041,0.0
209,214016,2.75859,450.0,0.0,0.0,1.233714,-0.023749,0.031031,0.002228,1937,0.08519,-0.01,0.00985,0.00028,0.00572,-0.0009,0.0
210,215040,2.18169,450.0,0.0,0.0,1.14342,0.141337,0.024858,0.002038,2017,0.08438,-0.01,0.00935,0.00031,0.00549,0.00044,0.0
211,216064,-4.56421,450.0,0.0,0.0,1.180326,-0.001096,2.026332,0.000733,1998,0.09106,-0.01,0.01196,0.00033,0.00605,-0.0233,0.0
212,217088,1.49897,450.0,0.0,0.0,1.239833,0.061787,0.038943,0.001079,1842,0.08785,-0.01,0.00971,0.00039,0.00566,0.00057,0.0
213,218112,1.7669,450.0,0.0,0.0,1.22247,-0.001322,0.033331,0.001259,1838,0.09064,-0.01,0.00848,0.00023,0.00506,0.00014,0.0
214,219136,4.23847,450.0,0.0,0.0,1.236971,0.013438,0.037596,0.001777,1812,0.09316,-0.01,0.00994,0.00023,0.0054,0.00069,0.0
215,220160,2.40771,450.0,0.0,0.0,1.252981,0.002485,0.03304,0.00163,1831,0.09394,-0.01,0.00701,0.00036,0.00584,-0.0003,0.0
216,221184,1.11125,450.0,0.0,0.0,1.360788,0.111105,0.041889,0.001337,2074,0.09941,-0.01,0.00659,0.00027,0.00577,-0.00165,0.0
217,222208,0.04564,450.0,0.0,0.0,1.345452,-0.000128,2.774077,0.001115,2081,0.09842,-0.01,0.00597,0.0002,0.00552,-0.02454,0.0
218,223232,-6.47723,450.0,0.0,0.0,1.399319,-0.000393,2.860833,0.000433,1972,0.10789,-0.01,0.00612,-5e-05,0.00597,-0.02651,0.0
219,224256,2.12129,450.0,0.0,0.0,1.468596,2.1e-05,2.486882,0.000191,1897,0.10807,-0.01,0.00712,0.00014,0.00554,-0.02302,0.0
220,225280,-21.75728,450.0,0.0,0.0,1.363062,-0.080628,0.103554,0.000898,1937,0.11097,-0.01,0.00786,-0.0,0.00561,0.00052,0.0
221,226304,-11.64988,450.0,0.0,0.0,1.269535,-0.015566,0.441028,0.005148,1915,0.10101,-0.01,0.0085,0.00022,0.00563,-0.02251,0.0
222,227328,2.4743,450.0,0.0,0.0,1.299859,-0.016504,0.02742,0.001185,1848,0.09847,-0.01,0.00848,0.00024,0.00583,0.00069,0.0
223,228352,-10.23174,450.0,0.0,0.0,1.291467,-0.00263,0.032714,0.001686,1845,0.09676,-0.01,0.00697,0.00037,0.00654,-0.00024,0.0
224,229376,3.545,450.0,0.0,0.0,1.315896,-0.000964,0.031724,0.001399,1824,0.09552,-0.01,0.0088,0.00025,0.00568,0.0004,0.0
225,230400,1.39597,450.0,0.0,0.0,1.300642,0.134003,0.031327,0.001812,1819,0.0978,-0.01,0.00978,0.00017,0.00543,0.00081,0.0
226,231424,2.66946,450.0,0.0,0.0,1.314418,-0.001748,0.029519,0.000787,1843,0.10016,-0.01,0.00993,0.00026,0.00537,0.00036,0.0
227,232448,1.58649,450.0,0.0,0.0,1.257511,-0.001988,0.029303,0.002553,1869,0.09823,-0.01,0.00857,0.0001,0.00477,0.00041,0.0
228,233472,2.43701,450.0,0.0,0.0,1.222597,0.06381,0.026286,0.001129,1812,0.09042,-0.01,0.01035,0.00016,0.00458,0.00025,0.0
229,234496,2.49075,450.0,0.0,0.0,1.185767,0.030595,0.034422,0.002487,1864,0.09095,-0.01,0.00944,0.00011,0.00513,8e-05,0.0
230,235520,2.39656,450.0,0.0,0.0,1.217419,-0.000672,0.032552,0.001001,1899,0.08803,-0.01,0.01045,0.00018,0.00519,0.00033,0.0
231,236544,1.76508,450.0,0.0,0.0,1.227368,-0.001199,0.028022,0.001103,1895,0.09225,-0.01,0.00833,-2e-05,0.00472,3e-05,0.0
232,237568,1.14552,450.0,0.0,0.0,1.235926,-0.001513,0.02531,0.001532,1854,0.09382,-0.01,0.00913,-0.0,0.00486,0.00051,0.0
233,238592,2.10587,450.0,0.0,0.0,1.25977,-0.042207,0.040261,0.000509,1851,0.09374,-0.01,0.01088,0.00022,0.00486,0.00033,0.0
234,239616,2.53887,450.0,0.0,0.0,1.313605,-0.001686,0.030714,0.00069,1874,0.09722,-0.01,0.00966,-0.00012,0.00524,0.00023,0.0
235,240640,3.83432,450.0,0.0,0.0,1.234954,0.008635,0.038738,0.001034,1845,0.0952,-0.01,0.00992,-0.0001,0.00548,0.00016,0.0
236,241664,1.51357,450.0,0.0,0.0,1.227555,-0.001356,0.029477,0.000591,1852,0.09178,-0.01,0.01016,0.00034,0.00578,-0.00023,0.0
237,242688,2.97979,450.0,0.0,0.0,1.219774,-0.001598,0.029226,0.001218,1880,0.0946,-0.01,0.01124,0.00022,0.00585,0.00062,0.0
238,243712,4.11611,450.0,0.0,0.0,1.122869,-0.0013,0.032745,0.001451,1925,0.08699,-0.01,0.01173,0.0001,0.0051,0.0,0.0
239,244736,2.7554,450.0,0.0,0.0,1.167215,-0.00035,0.033738,0.000991,1864,0.08457,-0.01,0.01391,7e-05,0.0048,0.00016,0.0
240,245760,4.03667,450.0,0.0,0.0,1.262084,-0.001095,0.031439,0.000409,1832,0.09615,-0.01,0.00878,-0.0002,0.0047,0.00059,0.0
241,246784,1.50389,450.0,0.0,0.0,1.234719,-0.001829,0.037294,0.001134,1882,0.09413,-0.01,0.01068,-0.0001,0.0045,0.00032,0.0
242,247808,1.46353,450.0,0.0,0.0,1.232894,-0.060278,0.030328,0.001142,1819,0.09182,-0.01,0.01137,-6e-05,0.00497,0.00036,0.0
243,248832,3.0018,450.0,0.0,0.0,1.185755,0.055408,0.033055,0.001307,1792,0.09784,-0.01,0.01104,-2e-05,0.00497,0.00035,0.0
244,249856,2.25244,450.0,0.0,0.0,1.255784,-0.001183,0.041013,0.000649,1820,0.09958,-0.01,0.01167,-0.00017,0.00464,0.00033,0.0
245,250880,3.82137,450.0,0.0,0.0,1.248454,-0.00136,0.037268,0.000439,1894,0.0911,-0.01,0.01208,-0.0003,0.00522,0.0,0.0
246,251904,3.43603,450.0,0.0,0.0,1.213931,-0.001223,0.034369,0.000737,1853,0.08741,-0.01,0.01439,-0.0001,0.00485,0.00053,0.0
247,252928,2.9126,450.0,0.0,0.0,1.203387,0.062609,0.03802,0.000263,1847,0.08789,-0.01,0.01166,0.00025,0.00485,0.00023,0.0
248,253952,2.16291,450.0,0.0,0.0,1.221425,-0.001009,0.039007,0.000489,1875,0.08547,-0.01,0.01102,-0.00013,0.0048,0.00063,0.0
249,254976,3.41305,450.0,0.0,0.0,1.207681,-0.001851,0.034873,0.001544,1821,0.08941,-0.01,0.0103,0.00013,0.0047,0.00041,0.0
250,256000,2.65305,450.0,0.0,0.0,1.272663,-0.017452,0.035033,0.00154,1811,0.08982,-0.01,0.00959,0.00022,0.00466,0.00055,0.0
251,257024,2.32185,450.0,0.0,0.0,1.278645,-0.000974,0.033876,0.001053,1846,0.08697,-0.01,0.00813,0.00023,0.00514,0.00023,0.0
252,258048,2.60856,450.0,0.0,0.0,1.293649,-0.001364,0.024022,0.00121,1889,0.08449,-0.01,0.00662,9e-05,0.0046,0.00017,0.0
253,259072,1.20711,450.0,0.0,0.0,1.316775,-0.070326,0.040876,0.002204,1867,0.08701,-0.01,0.0089,7e-05,0.00451,-0.00013,0.0
254,260096,1.52909,450.0,0.0,0.0,1.27393,0.054975,0.029044,0.00097,1898,0.09486,-0.01,0.00782,6e-05,0.00434,0.00117,0.0
255,261120,3.15622,450.0,0.0,0.0,1.210904,-0.001455,0.037472,0.00098,1892,0.08638,-0.01,0.01257,0.00013,0.00514,0.00059,0.0
256,262144,0.18958,450.0,0.0,0.0,1.223008,-0.000875,0.033396,0.000833,1839,0.08498,-0.01,0.00971,0.00026,0.00488,0.00078,0.0
257,263168,2.06064,450.0,0.0,0.0,1.301365,-0.022429,0.038585,0.000988,1755,0.08994,-0.01,0.01199,0.00021,0.0048,0.00037,0.0
258,264192,3.65553,450.0,0.0,0.0,1.2808,-0.001309,0.027491,0.000551,1787,0.09245,-0.01,0.00787,0.00014,0.00504,0.00052,0.0
259,265216,2.43597,450.0,0.0,0.0,1.249868,-0.000311,0.030393,0.000539,1846,0.08475,-0.01,0.00779,-0.00017,0.00477,-1e-05,0.0
260,266240,2.56379,450.0,0.0,0.0,1.300212,-0.000986,0.030157,0.000737,1790,0.08667,-0.01,0.01106,5e-05,0.00493,0.00038,0.0
261,267264,1.32919,450.0,0.0,0.0,1.365402,-0.001127,0.027526,0.001781,1754,0.09402,-0.01,0.0098,0.00032,0.00494,0.00142,0.0
262,268288,2.05131,450.0,0.0,0.0,1.390798,-0.001357,0.048116,0.001513,1729,0.09217,-0.01,0.01028,6e-05,0.00485,0.00094,0.0
263,269312,3.01818,450.0,0.0,0.0,1.396463,-0.001233,0.032106,0.000764,1742,0.09305,-0.01,0.01027,3e-05,0.0043,0.00077,0.0
264,270336,2.18057,450.0,0.0,0.0,1.455309,-0.00106,0.034532,0.000859,1727,0.10262,-0.01,0.00933,7e-05,0.00426,0.0005,0.0
265,271360,2.51028,450.0,0.0,0.0,1.470253,-0.002216,0.033688,0.002406,1729,0.10426,-0.01,0.01026,0.0,0.00474,0.00055,0.0
266,272384,3.20529,450.0,0.0,0.0,1.540777,-0.002144,0.026292,0.002704,1788,0.10767,-0.01,0.00723,-0.00046,0.00446,0.00037,0.0
267,273408,1.28541,450.0,0.0,0.0,1.501219,-0.053878,0.02407,0.003821,1729,0.10219,-0.01,0.00831,4e-05,0.00477,0.00061,0.0
268,274432,1.62254,450.0,0.0,0.0,1.382222,-0.00239,0.033442,0.001264,1742,0.09794,-0.01,0.01143,0.00018,0.0043,0.00145,0.0
269,275456,3.9035,450.0,0.0,0.0,1.28855,-0.077391,0.031948,0.005054,1692,0.0909,-0.01,0.01123,0.00016,0.00464,0.00039,0.0
270,276480,2.80879,450.0,0.0,0.0,1.323615,-0.000795,0.029951,0.002519,1789,0.08848,-0.01,0.01105,3e-05,0.00433,0.00017,0.0
271,277504,2.54422,450.0,0.0,0.0,1.345226,-0.001256,0.031251,0.002285,1779,0.091,-0.01,0.00916,0.0001,0.00442,0.00117,0.0
272,278528,1.97811,450.0,0.0,0.0,1.30993,0.00941,0.032116,0.003221,1727,0.09816,-0.01,0.01115,-8e-05,0.0053,0.00022,0.0
273,279552,2.42223,450.0,0.0,0.0,1.430088,0.051321,0.026117,0.002486,1815,0.09121,-0.01,0.00779,3e-05,0.00425,0.0004,0.0
274,280576,2.38499,450.0,0.0,0.0,1.368228,-0.001263,0.036474,0.000919,1731,0.08892,-0.01,0.01162,9e-05,0.00484,0.00057,0.0
275,281600,2.57903,450.0,0.0,0.0,1.351194,-0.000923,0.033806,0.000963,1716,0.0944,-0.01,0.01062,0.00027,0.00491,0.0011,0.0
276,282624,3.68893,450.0,0.0,0.0,1.320078,-0.00159,0.038555,0.000993,1731,0.08691,-0.01,0.01262,0.00011,0.00428,0.00071,0.0
