iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
376,385024,-0.82364,78.36364,0.0,0.01,0.881419,-0.031214,0.066949,0.004565,1211,0.03555,0.09017,0.02,1.0,0.0,,,-0.01,0.04314,0.00038,0.00343,-0.04427,-0.00437
377,386048,-0.77848,68.07692,0.0,0.01,0.851019,-0.015552,0.069342,0.001999,1309,0.04771,0.11198,0.02,1.0,0.0,,,-0.01,0.04044,5e-05,0.00246,-0.04398,-0.00566
378,387072,-0.76196,69.54545,0.0,0.01,0.851431,0.022653,0.062247,0.003068,1512,0.06279,0.13845,0.02,1.0,0.0,,,-0.01,0.03679,-0.00016,0.00272,-0.04294,-0.00566
379,388096,-1.00481,106.25,0.0,0.01,0.887297,-0.063382,0.0607,0.001334,1596,0.06389,0.14645,0.03,1.0,0.0,,,-0.01,0.03476,-0.0,0.00249,-0.03725,-0.00379
380,389120,-0.73961,130.15385,0.0,0.01,0.933682,0.042086,0.082666,0.003108,1256,0.03359,0.10204,0.05,0.92308,0.0,,,-0.01,0.04139,0.00081,0.0024,-0.03927,-0.00462
381,390144,-0.59969,70.38462,0.0,0.01,0.893044,-0.001258,0.078948,0.001008,1159,0.04201,0.09707,0.04,1.0,0.0,,,-0.01,0.04221,0.00112,0.00299,-0.04133,-0.00492
382,391168,0.05879,74.64286,0.07143,0.02,0.914837,0.021237,3.615291,0.002571,1209,0.03243,0.08979,0.04,1.0,0.0,,,-0.01,0.04418,0.00053,0.00352,-0.04566,0.00889
383,392192,-0.74958,67.94118,0.0,0.01,0.901557,-0.037764,0.073592,0.002345,1181,0.04105,0.09434,0.03,1.0,0.0,,,-0.01,0.04144,0.00104,0.00249,-0.04758,-0.00671
384,393216,-0.78888,74.4,0.0,0.01,0.879257,-0.035652,0.061925,0.00193,1252,0.0551,0.12175,0.03,1.0,0.0,,,-0.01,0.03666,0.00035,0.00239,-0.0367,-0.00413
385,394240,-0.58533,65.90909,0.0,0.01,0.897358,0.016573,0.061438,0.005207,1361,0.05096,0.12208,0.03,1.0,0.0,,,-0.01,0.03851,0.00025,0.00322,-0.03968,-0.00498
386,395264,-1.03335,135.0,0.0,0.01,0.858286,-0.003957,0.069437,0.003954,1541,0.04906,0.113,0.05,1.0,0.0,,,-0.01,0.03538,0.00072,0.00255,-0.03926,-0.00522
387,396288,-0.75039,68.23077,0.0,0.01,0.865003,-0.001325,0.068012,0.00077,1264,0.03338,0.08262,0.04,1.0,0.0,,,-0.01,0.04372,0.00019,0.00277,-0.04526,-0.00584
388,397312,-0.89447,86.83333,0.0,0.01,0.87925,0.04091,0.092702,0.001741,1326,0.03244,0.08828,0.02,1.0,0.0,,,-0.01,0.03995,0.00105,0.00248,-0.04621,-0.0053
389,398336,-0.76087,72.33333,0.0,0.01,0.90687,0.067827,0.095045,0.003069,1244,0.03285,0.08622,0.02,1.0,0.0,,,-0.01,0.04058,0.00116,0.00367,-0.04328,-0.00493
390,399360,-0.73768,89.36364,0.0,0.0,0.835486,-0.001768,0.049687,0.002468,1397,0.03181,0.09074,0.03,1.0,0.0,,,-0.01,0.03611,0.00018,0.00344,-0.0399,-0.00468
391,400384,-0.88596,72.9,0.0,0.0,0.849129,-0.003839,0.070082,0.005112,1637,0.03431,0.09344,0.03,1.0,0.0,,,-0.01,0.03716,0.00115,0.00279,-0.04357,-0.00558
392,401408,-0.79039,120.90909,0.0,0.0,0.86691,-0.002298,0.07144,0.002192,1436,0.039,0.08589,0.05,1.0,0.0,,,-0.01,0.03814,-0.00032,0.00201,-0.0376,-0.00431
393,402432,-0.84641,85.85714,0.07143,0.01,0.919981,-0.001577,0.091475,0.002708,1282,0.03645,0.09484,0.06,1.0,0.0,,,-0.01,0.04067,0.00129,0.00172,-0.04519,-0.00512
394,403456,-0.60119,93.90909,0.09091,0.02,0.893504,0.007883,0.07213,0.001939,1483,0.04081,0.08963,0.07,0.90909,0.0,,,-0.01,0.04158,0.00058,0.00302,-0.04368,-0.00451
395,404480,-0.67801,88.0,0.0,0.02,0.917306,-0.001336,0.077784,0.000951,1343,0.03524,0.07868,0.05,1.0,0.0,,,-0.01,0.04185,0.00085,0.00299,-0.04428,-0.00532
396,405504,-0.9056,90.16667,0.0,0.02,0.892445,-0.004272,0.073486,0.003901,1468,0.03442,0.08231,0.05,1.0,0.0,,,-0.01,0.03723,0.00069,0.00192,-0.03846,-0.00599
397,406528,-0.73121,85.66667,0.0,0.02,0.938578,0.059089,0.067915,0.001039,1245,0.0421,0.09233,0.05,1.0,0.0,,,-0.01,0.04318,0.00027,0.00236,-0.04259,-0.00709
398,407552,-0.72436,69.42857,0.0,0.02,0.878236,-0.001046,0.066469,0.000614,1186,0.03863,0.08663,0.05,1.0,0.0,,,-0.01,0.0435,0.00036,0.00332,-0.04276,-0.00585
399,408576,-0.56983,63.93333,0.06667,0.03,0.85957,-0.001753,0.085353,0.002716,1130,0.03538,0.08988,0.04,1.0,0.0,,,-0.01,0.04597,0.00058,0.00374,-0.04838,-0.00605
400,409600,-0.74735,64.875,0.0,0.03,0.892273,-0.091332,0.08103,0.003285,1118,0.03295,0.10163,0.01,1.0,0.0,,,-0.01,0.04572,0.00115,0.00215,-0.05008,-0.00592
401,410624,-0.53585,60.78571,0.0,0.01,0.83906,-0.002652,0.062133,0.003224,1182,0.03949,0.10409,0.01,1.0,0.0,,,-0.01,0.04276,0.00038,0.00363,-0.04341,-0.00545
402,411648,0.54555,77.66667,0.06667,0.02,0.854896,0.000478,7.453214,0.001685,1192,0.03408,0.08745,0.0,1.0,0.0,,,-0.01,0.04478,0.00112,0.00342,-0.04578,0.02058
403,412672,-0.59169,66.5625,0.0625,0.03,0.904669,-0.026701,0.084661,0.003215,1105,0.03812,0.08847,0.0,1.0,0.0,,,-0.01,0.04412,0.00123,0.00343,-0.04359,-0.00584
404,413696,-0.57615,62.45455,0.0,0.03,0.842225,-0.00087,0.082512,0.001355,1320,0.03583,0.09679,0.0,1.0,0.0,,,-0.01,0.0412,0.00087,0.00339,-0.04698,-0.00481
405,414720,-0.89937,81.30769,0.0,0.03,0.8572,0.016415,0.081878,0.00102,1328,0.0361,0.09516,0.0,1.0,1.0,,,-0.01,0.04116,0.00068,0.00273,-0.04811,-0.00624
406,415744,-0.75295,72.46154,0.0,0.03,0.862656,-0.002062,0.07684,0.00234,1380,0.03266,0.08647,0.0,1.0,0.0,,,-0.01,0.04288,0.0012,0.0026,-0.04314,-0.00611
407,416768,-0.62999,82.35294,0.0,0.02,0.81114,0.046504,0.07844,0.005621,1154,0.03339,0.09293,0.01,1.0,0.0,,,-0.01,0.04721,0.00092,0.00355,-0.05049,-0.00631
408,417792,-0.56305,65.2,0.06667,0.03,0.813202,-0.004243,0.065277,0.005145,1151,0.03555,0.09725,0.01,1.0,0.0,,,-0.01,0.0451,0.00105,0.0036,-0.04307,-0.00527
409,418816,-0.72793,61.92857,0.0,0.02,0.843797,-0.042058,0.073587,0.002839,1246,0.03123,0.09804,0.01,1.0,0.0,,,-0.01,0.04112,0.00112,0.00239,-0.04457,-0.00662
410,419840,-0.6677,81.18182,0.09091,0.02,0.803307,-0.002365,0.066361,0.003066,1338,0.03996,0.09281,0.01,1.0,0.0,,,-0.01,0.04026,0.00089,0.00254,-0.04056,-0.00444
411,420864,-0.67633,86.0625,0.0625,0.03,0.777402,0.138811,0.07182,0.005707,1234,0.03776,0.097,0.02,1.0,0.0,,,-0.01,0.04707,0.0006,0.00334,-0.04925,-0.00626
412,421888,-0.65487,69.92857,0.0,0.03,0.833541,0.002604,0.06247,0.003537,1216,0.03712,0.10609,0.02,1.0,0.0,,,-0.01,0.0418,0.0009,0.00361,-0.04505,-0.00609
413,422912,-0.58108,61.84615,0.0,0.03,0.829845,-0.002131,0.073165,0.002922,1301,0.03408,0.09875,0.02,1.0,0.0,,,-0.01,0.04395,0.00039,0.00376,-0.04388,-0.00655
414,423936,-0.74944,76.91667,0.0,0.03,0.789244,-0.001872,0.066201,0.003606,1263,0.03099,0.09089,0.01,1.0,0.0,,,-0.01,0.0428,0.0011,0.00337,-0.04169,-0.00624
415,424960,-0.57471,99.21429,0.0,0.03,0.831457,-0.000727,0.064734,0.001068,1241,0.03191,0.0849,0.02,1.0,0.0,,,-0.01,0.04497,0.00072,0.00344,-0.04184,-0.00532
416,425984,-0.48148,64.8,0.0,0.02,0.813242,0.066562,0.082151,0.002007,1227,0.03072,0.08663,0.02,1.0,0.0,,,-0.01,0.04631,0.00149,0.00373,-0.0474,-0.00655
417,427008,-0.76106,69.2,0.0,0.02,0.802447,-0.00303,0.074636,0.003426,1288,0.03098,0.09402,0.02,1.0,0.0,,,-0.01,0.03729,0.00099,0.00329,-0.0399,-0.00427
418,428032,-0.61275,86.35714,0.0,0.0,0.813783,-0.001995,0.077947,0.002597,1249,0.03327,0.09899,0.02,0.92857,0.0,,,-0.01,0.03962,0.00075,0.0027,-0.04369,-0.00575
419,429056,-0.9179,81.2,0.0,0.0,0.773069,-0.002672,0.06653,0.00305,1144,0.03707,0.10129,0.03,1.0,0.0,,,-0.01,0.04083,0.00109,0.00316,-0.04297,-0.00524
420,430080,-0.6355,74.0,0.07143,0.01,0.839762,-0.002369,0.090827,0.00187,1203,0.0292,0.08522,0.03,1.0,1.0,,,-0.01,0.04457,0.00154,0.00294,-0.04586,-0.00513
421,431104,-0.75274,59.0,0.0,0.01,0.809815,-0.001798,0.089123,0.001496,1211,0.03745,0.09233,0.03,1.0,0.0,,,-0.01,0.04496,0.00141,0.00338,-0.05259,-0.00681
422,432128,-0.74545,65.0,0.0,0.01,0.834888,0.028473,0.058926,0.002409,1235,0.042,0.09814,0.02,1.0,0.0,,,-0.01,0.04253,5e-05,0.00346,-0.04563,-0.00675
423,433152,-0.75635,63.27273,0.0,0.01,0.768879,-0.024139,0.072028,0.002996,1363,0.03097,0.08049,0.02,1.0,0.0,,,-0.01,0.0431,0.00049,0.00378,-0.04125,-0.00497
424,434176,-0.56009,87.30769,0.0,0.01,0.808638,0.056252,0.074134,0.002102,1313,0.02769,0.08416,0.03,0.92308,0.0,,,-0.01,0.0446,0.0005,0.0033,-0.05085,-0.00527
425,435200,-0.65139,86.85714,0.0,0.01,0.773937,-0.082446,0.068241,0.000888,1346,0.03615,0.08721,0.03,0.92857,0.0,,,-0.01,0.04352,0.00102,0.00353,-0.0439,-0.00633
426,436224,-0.56712,66.5,0.0,0.01,0.820033,-0.000778,0.05756,0.002723,1323,0.03309,0.08699,0.03,1.0,0.0,,,-0.01,0.04453,0.00106,0.00353,-0.0477,-0.00526
427,437248,-0.68495,97.7,0.0,0.01,0.79469,-0.055541,0.07637,0.004327,1510,0.03477,0.08208,0.03,0.9,0.0,,,-0.01,0.04445,0.00092,0.00334,-0.0437,-0.0046
428,438272,-0.5407,74.0,0.0,0.0,0.77949,-0.00062,0.046593,0.001279,1468,0.03261,0.08302,0.03,1.0,0.0,,,-0.01,0.04437,0.0007,0.00334,-0.04157,-0.00552
429,439296,-0.5116,107.8,0.0,0.0,0.782273,-0.002108,0.06338,0.002066,1221,0.03577,0.08913,0.05,1.0,0.0,,,-0.01,0.04597,0.00099,0.00351,-0.04563,-0.00531
430,440320,-0.7016,63.78571,0.0,0.0,0.770377,-0.001392,0.066862,0.001072,1256,0.03404,0.08478,0.05,1.0,0.0,,,-0.01,0.04488,0.00051,0.00368,-0.04821,-0.00626
431,441344,-0.59974,64.64286,0.0,0.0,0.787997,-0.067396,0.055012,0.001721,1278,0.03597,0.08694,0.04,1.0,0.0,,,-0.01,0.0449,0.00065,0.00351,-0.04562,-0.006
432,442368,-0.79722,78.61111,0.0,0.0,0.766278,0.179565,0.082656,0.002258,1174,0.03556,0.09297,0.04,1.0,0.0,,,-0.01,0.04391,0.00024,0.00396,-0.05112,-0.00675
433,443392,-0.57867,59.41667,0.0,0.0,0.718413,-0.000638,0.058065,0.001874,1237,0.03405,0.09706,0.04,1.0,0.0,,,-0.01,0.04176,0.00078,0.00398,-0.04225,-0.00489
434,444416,0.48363,64.63636,0.09091,0.01,0.683876,0.015358,4.399128,0.000645,1300,0.03067,0.08769,0.03,1.0,0.0,,,-0.01,0.04215,0.00054,0.00408,-0.03666,0.01125
435,445440,-0.72377,111.5,0.0,0.01,0.741767,-0.001675,0.097371,0.003392,1278,0.02944,0.08663,0.05,0.92857,0.0,,,-0.01,0.04123,0.00059,0.00373,-0.04536,-0.00508
436,446464,-0.68523,60.23529,0.05882,0.02,0.752519,-0.001558,0.077822,0.000992,1072,0.03005,0.08927,0.03,1.0,0.0,,,-0.01,0.0447,0.00077,0.00366,-0.04629,-0.00559
437,447488,-0.64173,63.64286,0.0,0.02,0.776613,-0.002455,0.070564,0.003541,1226,0.03057,0.08305,0.03,1.0,0.0,,,-0.01,0.04473,0.00151,0.00379,-0.04751,-0.00563
438,448512,-0.76656,69.9375,0.0,0.02,0.777184,-0.002477,0.067438,0.002275,1169,0.03356,0.08681,0.03,1.0,0.0,,,-0.01,0.04422,0.00086,0.00367,-0.04836,-0.00617
439,449536,-0.60408,60.23529,0.0,0.02,0.762907,-0.005843,0.073875,0.003243,1108,0.0308,0.08416,0.02,1.0,1.0,,,-0.01,0.04524,0.00134,0.00391,-0.05043,-0.00623
440,450560,-0.77445,57.63158,0.0,0.01,0.749703,-0.000736,0.082994,0.00045,1077,0.03443,0.08956,0.02,1.0,0.0,,,-0.01,0.04597,0.0003,0.00396,-0.05179,-0.00714
441,451584,-0.62304,60.875,0.0,0.01,0.748973,-0.055477,0.053853,0.001266,1077,0.02959,0.07908,0.01,1.0,0.0,,,-0.01,0.04531,0.00098,0.00417,-0.04293,-0.00564
442,452608,-0.92076,67.14286,0.0,0.0,0.784432,-0.002068,0.096718,0.003166,1286,0.03398,0.08624,0.0,1.0,0.0,,,-0.01,0.04085,0.00103,0.00112,-0.04767,-0.00595
443,453632,-0.77265,64.61538,0.0,0.0,0.796789,0.080854,0.076635,0.003708,1280,0.02921,0.08316,0.0,1.0,0.0,,,-0.01,0.04503,0.00101,0.00275,-0.04934,-0.00554
444,454656,-0.58817,83.8125,0.0,0.0,0.76435,0.005764,0.0621,0.002171,1203,0.03397,0.08784,0.01,0.9375,0.0,,,-0.01,0.04316,0.00145,0.00372,-0.0479,-0.00603
445,455680,-0.92873,63.0625,0.0625,0.01,0.755803,0.041909,0.07966,0.003626,1159,0.03689,0.09662,0.01,1.0,0.0,,,-0.01,0.04147,0.00065,0.00373,-0.05048,-0.00586
446,456704,-0.69854,62.46667,0.06667,0.02,0.736329,-0.001326,0.082703,0.001336,1205,0.03417,0.08385,0.01,1.0,0.0,,,-0.01,0.04528,0.0013,0.00359,-0.04732,-0.00556
447,457728,-0.64385,64.07692,0.0,0.02,0.736652,-0.001674,0.086652,0.002594,1292,0.0332,0.08503,0.01,1.0,0.0,,,-0.01,0.04606,0.00074,0.00373,-0.05022,-0.00557
448,458752,-0.56744,72.4,0.1,0.03,0.690107,-0.001776,0.064211,0.001188,1585,0.03125,0.07318,0.01,1.0,0.0,,,-0.01,0.04098,0.00059,0.00344,-0.03847,-0.00481
449,459776,1.57742,117.4,0.1,0.04,0.71291,0.000863,11.677086,0.002051,1555,0.03643,0.07993,0.02,1.0,0.0,,,-0.01,0.03921,0.00129,0.00374,-0.03564,0.03291
450,460800,-0.57043,88.84615,0.07692,0.05,0.762618,0.087836,0.107441,0.00276,1225,0.03745,0.08236,0.03,0.92308,0.0,,,-0.01,0.04397,0.00076,0.00343,-0.04174,-0.00443
451,461824,-0.62795,81.4,0.0,0.05,0.788154,-0.028792,0.083086,0.004064,1166,0.03438,0.0893,0.04,0.93333,0.0,,,-0.01,0.04583,0.00077,0.00261,-0.05068,-0.00576
452,462848,-0.72083,66.46667,0.0,0.04,0.753651,-0.001878,0.071782,0.001712,1222,0.0396,0.09078,0.03,1.0,0.0,,,-0.01,0.04154,0.0002,0.0032,-0.04281,-0.0065
453,463872,-0.61359,61.6,0.0,0.03,0.796138,-0.118064,0.067002,0.002801,1137,0.03892,0.09345,0.03,1.0,0.0,,,-0.01,0.04169,0.00091,0.00384,-0.04233,-0.00587
454,464896,-0.63347,87.91667,0.0,0.03,0.767418,-0.001717,0.058778,0.003009,1224,0.0352,0.0888,0.04,1.0,0.0,,,-0.01,0.04292,0.00075,0.00362,-0.04059,-0.0048
455,465920,-0.51116,61.7,0.0,0.03,0.767256,-0.001872,0.073064,0.00253,1444,0.03239,0.08637,0.04,1.0,0.0,,,-0.01,0.04262,0.00054,0.00379,-0.04659,-0.00528
456,466944,-0.67697,87.46154,0.0,0.02,0.75713,0.057097,0.096699,0.003234,1482,0.03508,0.08995,0.05,0.92308,0.0,,,-0.01,0.04107,0.00067,0.00356,-0.0465,-0.00601
457,467968,0.12922,110.41667,0.08333,0.02,0.734918,0.019683,4.66728,0.000588,1437,0.03345,0.084,0.04,0.91667,0.0,,,-0.01,0.04352,0.00081,0.00284,-0.04185,0.01278
458,468992,-0.78401,64.33333,0.0,0.01,0.784355,-0.002389,0.089003,0.004269,1386,0.03053,0.08441,0.04,1.0,0.0,,,-0.01,0.04291,0.00125,0.00255,-0.04761,-0.00555
459,470016,-0.64568,95.66667,0.0,0.01,0.751897,-0.002271,0.079947,0.003428,1518,0.03629,0.08855,0.04,1.0,0.0,,,-0.01,0.04149,0.00121,0.00334,-0.04423,-0.00618
460,471040,-0.61189,89.92308,0.0,0.01,0.746322,-0.002666,0.067312,0.003008,1286,0.03985,0.09333,0.05,0.92308,0.0,,,-0.01,0.04322,0.00098,0.00334,-0.0455,-0.00511
461,472064,1.03228,72.53846,0.07692,0.02,0.726616,-0.039539,9.535315,0.001746,1271,0.03516,0.08686,0.05,1.0,0.0,,,-0.01,0.04501,0.00106,0.0039,-0.0447,0.02515
462,473088,-0.53436,78.58333,0.0,0.02,0.744615,-0.000736,0.089798,0.001758,1333,0.03505,0.09059,0.04,1.0,0.0,,,-0.01,0.04235,0.00081,0.00363,-0.04469,-0.00529
463,474112,-0.79361,61.16667,0.0,0.02,0.75275,-0.001701,0.082769,0.003588,1366,0.03532,0.08933,0.04,1.0,0.0,,,-0.01,0.04449,0.00041,0.00373,-0.04774,-0.00547
464,475136,-0.60755,86.92308,0.0,0.02,0.739754,-0.001236,0.065005,0.001916,1345,0.03629,0.08745,0.04,0.92308,0.0,,,-0.01,0.04597,0.00082,0.00388,-0.04423,-0.00541
465,476160,-0.48077,89.41667,0.0,0.02,0.730739,0.018759,0.058566,0.001562,1450,0.03941,0.09494,0.04,1.0,0.0,,,-0.01,0.04161,0.0004,0.0038,-0.04321,-0.00545
466,477184,0.02975,86.21429,0.07143,0.02,0.785622,0.016518,4.02991,0.005277,1339,0.03683,0.08563,0.05,1.0,0.0,,,-0.01,0.0436,0.00114,0.00191,-0.043,0.01009
467,478208,-0.61398,84.8,0.06667,0.03,0.834836,-0.001053,0.0863,0.002541,1207,0.03981,0.08997,0.04,0.93333,0.0,,,-0.01,0.04321,0.00085,0.00207,-0.04664,-0.00518
468,479232,-0.78188,70.66667,0.0,0.03,0.768051,0.076748,0.071096,0.00523,1181,0.03374,0.08416,0.04,1.0,0.0,,,-0.01,0.0429,0.00112,0.00384,-0.04349,-0.00595
469,480256,-0.57962,63.69231,0.07692,0.03,0.764839,-0.02303,0.091536,0.001011,1199,0.04112,0.09227,0.04,1.0,0.0,,,-0.01,0.044,0.00089,0.00335,-0.04621,-0.00472
470,481280,-0.52748,88.25,0.0,0.03,0.747601,0.107993,0.072441,0.002539,1640,0.03196,0.07727,0.04,1.0,0.0,,,-0.01,0.04276,0.00087,0.00374,-0.04005,-0.005
471,482304,-0.68223,83.90909,0.0,0.03,0.741708,-0.002099,0.068808,0.002476,1449,0.03688,0.08809,0.05,1.0,0.0,,,-0.01,0.04078,0.00095,0.00368,-0.04862,-0.00485
472,483328,-0.6721,92.53846,0.0,0.03,0.725279,-0.006915,0.059722,0.001098,1354,0.03305,0.08183,0.05,1.0,0.0,,,-0.01,0.0441,0.00099,0.00393,-0.04257,-0.00547
473,484352,-0.55946,80.33333,0.05556,0.03,0.719683,0.040074,0.071929,0.002144,1134,0.03298,0.08969,0.05,0.94444,0.0,,,-0.01,0.04554,0.00105,0.00422,-0.04785,-0.00603
474,485376,-0.81452,65.09091,0.0,0.02,0.732843,-0.072953,0.078906,0.000653,1306,0.03064,0.08092,0.04,1.0,0.0,,,-0.01,0.03957,0.00117,0.00295,-0.04394,-0.00475
475,486400,-0.82577,59.58333,0.0,0.02,0.710421,-0.001841,0.082009,0.001373,1389,0.03154,0.08673,0.03,1.0,0.0,,,-0.01,0.04014,0.00088,0.0031,-0.04746,-0.00557
476,487424,-0.60015,102.6875,0.0,0.02,0.724979,-0.000774,0.073492,0.0005,1270,0.03662,0.08601,0.05,0.9375,0.0,,,-0.01,0.04376,0.00121,0.00304,-0.0435,-0.00596
477,488448,-0.66954,61.69231,0.0,0.01,0.73865,-0.046424,0.063554,0.003412,1276,0.03007,0.08005,0.05,1.0,0.0,,,-0.01,0.04445,0.00114,0.00368,-0.0467,-0.00551
478,489472,-0.65397,68.92308,0.07692,0.02,0.726042,-0.012995,0.073704,0.001598,1264,0.02888,0.08497,0.05,1.0,0.0,,,-0.01,0.04394,0.00151,0.00284,-0.04433,-0.00544
479,490496,-0.74834,76.875,0.0,0.02,0.735078,-0.001422,0.075566,0.001435,1190,0.03265,0.08648,0.04,0.9375,0.0,,,-0.01,0.04462,0.00053,0.0036,-0.0521,-0.00594
480,491520,-0.05665,61.8,0.06667,0.02,0.731937,0.017642,3.889972,0.002138,1218,0.03385,0.08624,0.03,1.0,0.0,,,-0.01,0.04166,0.00065,0.00316,-0.04335,0.00903
481,492544,-0.57669,86.86667,0.0,0.02,0.781105,-0.010979,0.096755,0.002959,1224,0.03657,0.08764,0.04,0.93333,0.0,,,-0.01,0.0481,0.00064,0.0031,-0.04795,-0.00654
482,493568,-0.77586,64.53846,0.0,0.02,0.745912,0.01259,0.065989,0.002736,1265,0.03228,0.083,0.04,1.0,0.0,,,-0.01,0.04653,0.00126,0.002,-0.04692,-0.00545
483,494592,-0.34322,80.16667,0.08333,0.03,0.785983,-0.07562,0.063212,0.002117,1339,0.03829,0.088,0.02,1.0,0.0,,,-0.01,0.04787,0.00086,0.00369,-0.04633,-0.00537
484,495616,-0.69325,59.25,0.0,0.03,0.741608,-0.024615,0.053351,0.000905,1380,0.03319,0.08458,0.02,1.0,0.0,,,-0.01,0.0443,0.00041,0.00387,-0.04925,-0.00553
485,496640,-0.5483,89.0,0.0,0.03,0.726182,0.06678,0.056904,0.00276,1389,0.03009,0.08607,0.03,1.0,0.0,,,-0.01,0.04609,0.001,0.004,-0.04473,-0.0056
486,497664,-0.58748,78.47059,0.0,0.02,0.749529,-0.001837,0.070354,0.001484,1121,0.034,0.08656,0.03,1.0,0.0,,,-0.01,0.0463,0.00127,0.00414,-0.04638,-0.00588
487,498688,-0.6399,68.875,0.0,0.01,0.747839,0.017916,0.063029,0.003091,1174,0.03756,0.09574,0.03,1.0,0.0,,,-0.01,0.04309,0.00085,0.00328,-0.0455,-0.00623
488,499712,-0.62432,59.25,0.0,0.01,0.716171,0.169682,0.08831,0.000887,1199,0.03528,0.09408,0.02,1.0,0.0,,,-0.01,0.04113,0.0008,0.00417,-0.04366,-0.0047
489,500736,-0.6244,67.41667,0.0,0.01,0.749738,-0.041754,0.077663,0.00276,1302,0.0308,0.08219,0.02,1.0,0.0,,,-0.01,0.04209,0.00159,0.0038,-0.04189,-0.00564
490,501760,-0.54964,102.33333,0.06667,0.02,0.750716,-0.002324,0.074071,0.002563,1176,0.03046,0.08084,0.04,0.93333,0.0,,,-0.01,0.04309,0.00121,0.00305,-0.04262,-0.00508
491,502784,-0.66737,60.6875,0.0625,0.02,0.733592,-0.002262,0.068125,0.002959,1112,0.03109,0.08647,0.04,1.0,0.0,,,-0.01,0.04621,0.00106,0.00417,-0.05173,-0.00565
492,503808,-0.85497,58.15789,0.0,0.02,0.741218,-0.001349,0.088195,0.002302,1111,0.03356,0.08899,0.02,1.0,0.0,,,-0.01,0.0437,0.00105,0.00307,-0.04874,-0.00792
493,504832,-0.56672,62.46154,0.0,0.02,0.763651,-0.00092,0.069567,0.001581,1275,0.02917,0.07576,0.02,1.0,0.0,,,-0.01,0.04588,0.00132,0.00391,-0.04686,-0.00588
494,505856,-0.6095,70.18182,0.09091,0.03,0.758774,-0.030436,0.071638,0.002603,1369,0.03083,0.07901,0.02,1.0,0.0,,,-0.01,0.04238,0.00163,0.00378,-0.04341,-0.00548
495,506880,-0.51836,93.41667,0.08333,0.04,0.704853,0.034761,0.063185,0.003023,1384,0.03226,0.08275,0.03,0.91667,0.0,,,-0.01,0.04078,0.00111,0.0039,-0.04336,-0.00468
496,507904,-0.48916,81.7,0.0,0.04,0.800846,0.015026,0.071613,0.001918,1427,0.02941,0.08345,0.03,1.0,0.0,,,-0.01,0.04316,0.0009,0.00347,-0.0453,-0.00478
497,508928,-0.74072,78.17647,0.0,0.03,0.745063,0.059301,0.078733,0.001994,1214,0.03154,0.0822,0.02,1.0,0.0,,,-0.01,0.04451,0.00132,0.00371,-0.04727,-0.00773
498,509952,-0.80618,84.33333,0.0,0.02,0.707228,-0.000651,0.069293,0.001315,1310,0.02967,0.07624,0.03,1.0,0.0,,,-0.01,0.04093,0.00139,0.00358,-0.0434,-0.0052
499,510976,-0.5399,91.53333,0.06667,0.03,0.766539,0.0004,0.090694,0.002586,1356,0.03079,0.08537,0.03,1.0,0.0,,,-0.01,0.0473,0.00093,0.00288,-0.04721,-0.00653
500,512000,-0.82024,62.0625,0.0,0.03,0.766819,-0.001925,0.073661,0.001989,1114,0.0345,0.08762,0.03,1.0,0.0,,,-0.01,0.04397,0.00132,0.0028,-0.04946,-0.00627
501,513024,-0.6378,61.86667,0.0,0.03,0.734804,-0.001611,0.057803,0.002443,1190,0.02877,0.07829,0.03,1.0,0.0,,,-0.01,0.04568,0.00169,0.00418,-0.04627,-0.00626
502,514048,-0.6697,75.33333,0.0,0.02,0.72863,-0.002036,0.076622,0.002316,1425,0.03547,0.08914,0.02,1.0,0.0,,,-0.01,0.04483,0.00116,0.00347,-0.04867,-0.00575
503,515072,-0.81531,75.0,0.0,0.01,0.707811,-0.001138,0.065166,0.001965,1183,0.03253,0.08228,0.02,1.0,0.0,,,-0.01,0.03631,0.00157,0.00344,-0.04046,-0.00581
504,516096,-0.74265,56.81818,0.09091,0.02,0.746081,-0.090465,0.071808,0.000926,1183,0.03673,0.08188,0.01,1.0,0.0,,,-0.01,0.04149,0.00094,0.00293,-0.03997,-0.00383
505,517120,-0.39387,101.1875,0.125,0.04,0.714308,-0.001083,0.074197,0.000639,1258,0.03431,0.09711,0.02,1.0,0.0,,,-0.01,0.03865,0.00097,0.00399,-0.04122,-0.00499
506,518144,-0.58898,59.76923,0.0,0.03,0.728057,0.012495,0.068551,0.003704,1125,0.02829,0.07685,0.02,1.0,0.0,,,-0.01,0.04484,0.00111,0.00373,-0.04183,-0.00548
507,519168,-0.53291,82.92857,0.0,0.03,0.74435,-0.04005,0.07558,0.002704,1233,0.02912,0.08004,0.02,1.0,0.0,,,-0.01,0.04726,0.00157,0.00413,-0.04859,-0.00611
508,520192,-0.66714,69.14286,0.0,0.03,0.684563,0.049949,0.055362,0.00347,1197,0.02974,0.07542,0.02,1.0,0.0,,,-0.01,0.03987,0.00083,0.00418,-0.0421,-0.00551
